User Name,Course Title,Progress (%),Is Certified
Ronald Everett,Sales Analytics,100,True
Ronald Everett,API Development,100,True
Natalie Ellis,Data Ethics,100,True
Natalie Ellis,Data Analysis with Pandas,100,True
Natalie Ellis,Data Cleaning & Preprocessing,100,True
Natalie Ellis,Data Visualization with Matplotlib,100,False
Natalie Ellis,Data Analysis for Business Decisions,100,False
Natalie Ellis,API Development,100,True
Natalie Ellis,App Monetization Strategies,100,False
Natalie Ellis,Security Awareness for IT Support,100,True
Natalie Ellis,Configuration Management with Ansible,100,True
Natalie Ellis,Introduction to Blockchain,100,False
Natalie Ellis,HTML & CSS,100,False
Natalie Ellis,Risk Management in Cybersecurity,100,False
Natalie Ellis,Natural Language Processing,100,True
Shawn Gray,Data Cleaning & Preprocessing,100,True
Shawn Gray,Data Visualization with Matplotlib,100,False
Shawn Gray,Data Analysis with Pandas,100,False
Shawn Gray,Data Analysis for Business Decisions,100,True
Shawn Gray,DevOps in the Cloud,100,True
Shawn Gray,Labor Laws and Compliance,100,True
Shawn Gray,Project Management Basics,100,False
Shawn Gray,Negotiation Techniques,100,False
Shawn Gray,Budgeting Basics,100,False
Shawn Gray,API Integration in Mobile Apps,100,True
Shawn Gray,Introduction to Content Creation,100,True
Shawn Gray,Cryptography Basics,100,True
Shawn Gray,Introduction to DevOps,100,True
Shawn Gray,Mobile App Security,100,False
Ariana Whitehead,Data Analysis for Business Decisions,100,True
Ariana Whitehead,Data Analysis with Pandas,100,False
Ariana Whitehead,Data Cleaning & Preprocessing,100,True
Ariana Whitehead,Data Visualization with Matplotlib,100,False
Ariana Whitehead,Project Management Tools Overview,100,True
Ariana Whitehead,Tokenomics,100,False
Ariana Whitehead,Risk Analysis and Management,100,True
Ariana Whitehead,Introduction to DevOps,100,False
Ariana Whitehead,Smart Contracts Development,100,False
Ariana Whitehead,Presentation Skills for Business Analysts,100,True
Ariana Whitehead,Analytics for Marketers,100,True
Ariana Whitehead,Risk Management in Finance,100,False
Jamie Hill,Data Cleaning & Preprocessing,100,True
Jamie Hill,Data Visualization with Matplotlib,100,True
Jamie Hill,Data Analysis for Business Decisions,100,True
Jamie Hill,Data Analysis with Pandas,100,True
Jamie Hill,Data Ethics,100,True
Jamie Hill,E-commerce Development Basics,100,True
Jamie Hill,Security in Cloud Computing,100,False
Jamie Hill,Content Promotion Strategies,100,True
Jamie Hill,Publishing Mobile Apps,100,True
Jamie Hill,Corporate Finance Essentials,100,True
Jamie Hill,Game Monetization Strategies,100,True
Jamie Hill,Introduction to DevOps,100,False
Heather Robinson,Data Visualization with Matplotlib,100,False
Heather Robinson,Data Analysis with Pandas,100,True
Heather Robinson,Data Ethics,100,False
Heather Robinson,Data Analysis for Business Decisions,100,True
Heather Robinson,Data Cleaning & Preprocessing,100,False
Heather Robinson,API Development,100,True
Heather Robinson,Customer Service Excellence,100,False
Heather Robinson,Unity Basics,100,True
Heather Robinson,Sales Fundamentals,100,False
Heather Robinson,Deployment of ML Models,100,True
Heather Robinson,Container Orchestration with Kubernetes,100,True
Heather Robinson,Multiplayer Game Development,100,True
Heather Robinson,Deep Learning Fundamentals,100,True
Heather Robinson,AI in Healthcare,100,True
Heather Robinson,Cloud Cost Management,100,True
Jacob Davis,Data Analysis with Pandas,100,True
Jacob Davis,Data Ethics,100,True
Jacob Davis,Data Analysis for Business Decisions,100,True
Jacob Davis,Data Cleaning & Preprocessing,100,False
Jacob Davis,Data Visualization with Matplotlib,100,True
Jacob Davis,Google Ads Fundamentals,100,True
Jacob Davis,Security Awareness for IT Support,100,False
Jacob Davis,ITIL Foundations,100,True
Jacob Davis,Financial Analysis Techniques,100,False
Jacob Davis,Web Accessibility Standards,100,False
Jacob Davis,SEO Best Practices,100,True
Jacob Davis,Stakeholder Analysis,100,True
Jacob Davis,Penetration Testing,100,True
Jacob Davis,Visual Design Basics,100,False
Michelle Austin,Data Ethics,100,False
Michelle Austin,Data Analysis for Business Decisions,100,True
Michelle Austin,Data Cleaning & Preprocessing,100,True
Michelle Austin,Data Visualization with Matplotlib,100,False
Michelle Austin,Data Analysis with Pandas,100,True
Michelle Austin,Decentralized Applications (DApps),100,True
Michelle Austin,Change Management,100,False
Michelle Austin,Project Scheduling Techniques,100,True
Michelle Austin,Model Evaluation,100,False
Michelle Austin,Content Promotion Strategies,100,True
Michelle Austin,Unsupervised Learning,100,False
Michelle Austin,Introduction to AI,100,False
Jeffery Chen,Data Analysis with Pandas,100,True
Jeffery Chen,Data Ethics,100,True
Jeffery Chen,Data Visualization with Matplotlib,100,True
Jeffery Chen,Data Analysis for Business Decisions,100,True
Jeffery Chen,Data Cleaning & Preprocessing,100,True
Jeffery Chen,Interaction Design Principles,100,False
Jeffery Chen,Introduction to Cloud Computing,100,True
Jeffery Chen,2D Game Development,100,True
Jeffery Chen,Introduction to Human Resources,100,True
Jeffery Chen,Google Ads Fundamentals,100,False
Jeffery Chen,Closing Sales Strategies,100,True
Jeffery Chen,Decentralized Applications (DApps),100,True
Jeffery Chen,SEO Fundamentals,100,True
Jeffery Chen,Editing and Proofreading Techniques,100,False
Lisa Maxwell,Data Cleaning & Preprocessing,100,False
Lisa Maxwell,Data Analysis for Business Decisions,100,False
Lisa Maxwell,Data Visualization with Matplotlib,100,True
Lisa Maxwell,Data Ethics,100,False
Lisa Maxwell,Data Analysis with Pandas,100,True
Lisa Maxwell,Labor Laws and Compliance,100,True
Lisa Maxwell,Investing Fundamentals,100,True
Lisa Maxwell,Affiliate Marketing,100,False
Lisa Maxwell,Mobile Testing Strategies,100,True
Lisa Maxwell,Content Promotion Strategies,100,False
Nicolas Gross,Data Ethics,100,True
Nicolas Gross,Data Analysis with Pandas,100,True
Nicolas Gross,Data Cleaning & Preprocessing,100,False
Nicolas Gross,Data Analysis for Business Decisions,100,True
Nicolas Gross,Data Visualization with Matplotlib,100,True
Nicolas Gross,App Monetization Strategies,100,False
Nicolas Gross,Web Performance Optimization,100,True
Nicolas Gross,Blockchain Use Cases,100,True
Nicolas Gross,Stakeholder Analysis,100,False
Nicolas Gross,Game Monetization Strategies,100,False
Kristen Mcdaniel,Data Analysis with Pandas,100,False
Kristen Mcdaniel,Data Cleaning & Preprocessing,100,False
Kristen Mcdaniel,Data Ethics,100,True
Kristen Mcdaniel,Data Visualization with Matplotlib,100,True
Kristen Mcdaniel,Data Analysis for Business Decisions,100,False
Kristen Mcdaniel,Unity Basics,100,False
Kristen Mcdaniel,Express.js,100,True
Kristen Mcdaniel,Performance Management Systems,100,True
Kristen Mcdaniel,Cloud Support Fundamentals,100,True
Kristen Mcdaniel,Design Thinking Process,100,True
Deborah Everett,Data Visualization with Matplotlib,100,True
Deborah Everett,Data Ethics,100,False
Deborah Everett,Data Cleaning & Preprocessing,100,True
Deborah Everett,Data Analysis with Pandas,100,True
Deborah Everett,Data Analysis for Business Decisions,100,False
Deborah Everett,Container Orchestration with Kubernetes,100,True
Deborah Everett,Vulnerability Assessment,100,False
Deborah Everett,Continuous Integration and Delivery,100,True
Deborah Everett,Ethereum Development,100,False
Deborah Everett,Game Design Principles,100,False
Deborah Everett,Automating Cloud Deployments,100,True
Jordan Soto,Data Analysis with Pandas,100,True
Jordan Soto,Data Cleaning & Preprocessing,100,False
Jordan Soto,Data Analysis for Business Decisions,100,True
Jordan Soto,Data Visualization with Matplotlib,100,True
Jordan Soto,HR Technology Tools,100,True
Jordan Soto,Automating Cloud Deployments,100,True
Jordan Soto,Influencer Marketing,100,True
Jordan Soto,Configuration Management with Ansible,100,True
Jordan Soto,Multiplayer Game Development,100,False
Jordan Soto,Understanding Financial Markets,100,True
Jordan Soto,Financial Reporting Standards,100,True
Jordan Soto,Project Scheduling Techniques,100,True
Jordan Soto,Talent Acquisition Strategies,100,False
Jordan Soto,Speech Recognition Technologies,100,False
Jordan Soto,Business Process Modeling,100,True
James Hamilton,Data Cleaning & Preprocessing,100,True
James Hamilton,Data Analysis with Pandas,100,True
James Hamilton,Data Visualization with Matplotlib,100,True
James Hamilton,Data Ethics,100,True
James Hamilton,Data Analysis for Business Decisions,100,True
James Hamilton,Smart Contracts Development,100,True
James Hamilton,Deployment of ML Models,100,True
James Hamilton,Email Marketing Basics,100,False
James Hamilton,RESTful Services,100,True
James Hamilton,AI for Business,100,True
James Hamilton,Network Security Fundamentals,100,False
James Hamilton,Unreal Engine Basics,100,False
James Hamilton,Building Customer Relationships,100,True
James Hamilton,Penetration Testing,100,False
James Hamilton,Cloud Cost Management,100,True
Brittany Powell,Data Visualization with Matplotlib,100,False
Brittany Powell,Data Ethics,100,True
Brittany Powell,Data Analysis for Business Decisions,100,True
Brittany Powell,Data Analysis with Pandas,100,True
Brittany Powell,Data Cleaning & Preprocessing,100,True
Brittany Powell,Containerization with Docker,100,True
Brittany Powell,Understanding Consumer Behavior,100,True
Brittany Powell,RESTful Services,100,True
Brittany Powell,Computer Vision Applications,100,False
Brittany Powell,Risk Management in Projects,100,True
Brittany Powell,Quality Management,100,False
Brittany Powell,Statistical Analysis,100,True
Brittany Powell,Consensus Algorithms,100,True
Brittany Powell,Tokenomics,100,True
Brittany Powell,2D Game Development,100,False
Jason Stevenson,Data Analysis for Business Decisions,100,False
Jason Stevenson,Data Visualization with Matplotlib,100,False
Jason Stevenson,Data Ethics,100,True
Jason Stevenson,Data Cleaning & Preprocessing,100,True
Jason Stevenson,Performance Management Systems,100,True
Jason Stevenson,2D Game Development,100,False
Jason Stevenson,Project Management Basics,100,True
Jason Stevenson,Model Evaluation,100,True
Jason Stevenson,Natural Language Processing Techniques,100,False
Jason Stevenson,User Research Techniques,100,False
Jason Stevenson,Editing and Proofreading Techniques,100,False
Jason Stevenson,Android Development Basics,100,True
Jason Stevenson,Decentralized Applications (DApps),100,True
Jason Stevenson,Email Marketing Basics,100,True
Jason Stevenson,Web Accessibility Standards,100,True
Carolyn Arnold,Data Analysis with Pandas,100,True
Carolyn Arnold,Data Ethics,100,True
Carolyn Arnold,Data Cleaning & Preprocessing,100,False
Carolyn Arnold,Data Analysis for Business Decisions,100,True
Carolyn Arnold,Data Visualization with Matplotlib,100,False
Carolyn Arnold,Video Production Basics,100,True
Carolyn Arnold,Google Cloud Platform Essentials,100,True
Carolyn Arnold,Backend Development Fundamentals,100,False
Carolyn Arnold,Infrastructure as Code,100,True
Carolyn Arnold,Ethereum Development,100,True
Carolyn Arnold,Smart Contracts Development,100,True
Carolyn Arnold,Introduction to Cloud Computing,100,True
Carolyn Arnold,Hyperledger Basics,100,True
Carolyn Arnold,Game Monetization Strategies,100,False
Courtney Jones,Data Cleaning & Preprocessing,100,False
Courtney Jones,Data Ethics,100,True
Courtney Jones,Data Analysis for Business Decisions,100,True
Courtney Jones,Data Analysis with Pandas,100,True
Courtney Jones,Data Visualization with Matplotlib,100,True
Courtney Jones,Natural Language Processing Techniques,100,False
Courtney Jones,Graphic Design Basics for Content,100,True
Courtney Jones,Training and Development,100,True
Courtney Jones,Usability Testing,100,True
Courtney Jones,Communication Skills for Project Managers,100,True
Courtney Jones,SWOT Analysis for Business,100,True
Courtney Jones,Operating Systems Overview,100,False
Courtney Jones,Diversity and Inclusion Initiatives,100,True
Tyler Lopez,Data Analysis for Business Decisions,100,True
Tyler Lopez,Data Analysis with Pandas,100,True
Tyler Lopez,Data Visualization with Matplotlib,100,True
Tyler Lopez,Data Ethics,100,False
Tyler Lopez,Data Cleaning & Preprocessing,100,True
Tyler Lopez,Predictive Analytics,100,True
Tyler Lopez,Hyperledger Basics,100,True
Tyler Lopez,SEO Best Practices,100,False
Tyler Lopez,Decentralized Applications (DApps),100,True
Tyler Lopez,Ethics in AI,100,True
Tyler Lopez,SEO for Content Creators,100,True
George Hall,Data Ethics,100,True
George Hall,Data Visualization with Matplotlib,100,True
George Hall,Data Analysis for Business Decisions,100,True
George Hall,Data Cleaning & Preprocessing,100,True
George Hall,Data Analysis with Pandas,100,True
George Hall,Git & GitHub,100,True
George Hall,2D Game Development,100,True
George Hall,Understanding Financial Markets,100,False
George Hall,Malware Analysis,100,True
George Hall,Brand Management Online,100,True
George Hall,AWS Fundamentals,100,True
George Hall,Affiliate Marketing,100,True
George Hall,Design Tools Overview,100,True
George Hall,DevOps in the Cloud,100,False
George Hall,Stakeholder Analysis,100,False
David Burgess,Data Cleaning & Preprocessing,100,False
David Burgess,Data Ethics,100,True
David Burgess,Data Visualization with Matplotlib,100,True
David Burgess,Data Analysis for Business Decisions,100,True
David Burgess,Deep Learning with TensorFlow,100,True
David Burgess,Introduction to Game Development,100,False
David Burgess,App Monetization Strategies,100,True
David Burgess,Performance Management Systems,100,True
David Burgess,Ethereum Development,100,False
David Burgess,RESTful Services,100,True
David Burgess,React,100,True
David Burgess,MongoDB,100,False
David Burgess,Cryptocurrency Fundamentals,100,False
Michelle Garrett MD,Data Cleaning & Preprocessing,100,True
Michelle Garrett MD,Data Analysis for Business Decisions,100,True
Michelle Garrett MD,Data Ethics,100,False
Michelle Garrett MD,Data Visualization with Matplotlib,100,True
Michelle Garrett MD,Data Analysis with Pandas,100,True
Michelle Garrett MD,Ethical Hacking Basics,100,True
Michelle Garrett MD,Python for Data Science,100,True
Michelle Garrett MD,Project Management Basics,100,True
Michelle Garrett MD,Responsive Web Design,100,False
Michelle Garrett MD,Content Strategy Development,100,False
Michelle Garrett MD,Natural Language Processing,100,False
Michelle Garrett MD,Introduction to Blockchain,100,False
Michelle Garrett MD,Vulnerability Assessment,100,True
Michelle Garrett MD,Introduction to Human Resources,100,True
Carol Mayo,Data Analysis for Business Decisions,100,True
Carol Mayo,Data Analysis with Pandas,100,True
Carol Mayo,Data Ethics,100,False
Carol Mayo,Data Visualization with Matplotlib,100,True
Carol Mayo,Data Cleaning & Preprocessing,100,True
Carol Mayo,Investing Fundamentals,100,True
Carol Mayo,Deployment & Hosting,100,True
Carol Mayo,Decentralized Applications (DApps),100,False
Carol Mayo,Google Ads Fundamentals,100,False
Carol Mayo,Game Design Principles,100,True
Carol Mayo,Negotiation Techniques,100,False
Carol Mayo,Introduction to UI/UX Design,100,True
Carol Mayo,Social Media Marketing,100,False
Carol Mayo,Sales Fundamentals,100,True
Debra Gomez,Data Analysis for Business Decisions,100,True
Debra Gomez,Data Cleaning & Preprocessing,100,True
Debra Gomez,Data Analysis with Pandas,100,False
Debra Gomez,Data Ethics,100,True
Debra Gomez,Data Visualization with Matplotlib,100,False
Debra Gomez,Frontend Development Basics,100,False
Debra Gomez,Publishing Mobile Apps,100,False
Debra Gomez,Agile Methodologies,100,True
Debra Gomez,Model Evaluation,100,True
Debra Gomez,Computer Vision Applications,100,True
Debra Gomez,Change Management Strategies,100,False
Debra Gomez,Virtual Reality Development,100,False
Debra Gomez,SEO Fundamentals,100,True
Harold Contreras,Data Analysis with Pandas,100,True
Harold Contreras,Data Visualization with Matplotlib,100,True
Harold Contreras,Data Cleaning & Preprocessing,100,True
Harold Contreras,Data Ethics,100,True
Harold Contreras,Data Analysis for Business Decisions,100,True
Harold Contreras,Responsive Web Design,100,True
Harold Contreras,Content Strategy Development,100,False
Harold Contreras,iOS Development Basics,100,True
Harold Contreras,Microservices in Cloud,100,True
Harold Contreras,Risk Management in Finance,100,True
Harold Contreras,Business Case Development,100,True
Harold Contreras,Mobile App Security,100,False
Glenn Cox,Data Analysis for Business Decisions,100,True
Glenn Cox,Data Visualization with Matplotlib,100,False
Glenn Cox,Data Ethics,100,False
Glenn Cox,Data Analysis with Pandas,100,True
Glenn Cox,Data Cleaning & Preprocessing,100,True
Glenn Cox,Penetration Testing,100,True
Glenn Cox,Monitoring and Logging,100,True
Glenn Cox,Introduction to Blockchain,100,True
Glenn Cox,Tokenomics,100,False
Glenn Cox,Usability Testing,100,True
Glenn Cox,Blockchain Use Cases,100,False
Glenn Cox,Configuration Management with Ansible,100,False
Glenn Cox,Quality Management,100,True
Glenn Cox,Requirements Gathering Techniques,100,True
Cristian Gill,Data Ethics,100,False
Cristian Gill,Data Analysis with Pandas,100,True
Cristian Gill,Data Cleaning & Preprocessing,100,True
Cristian Gill,Data Visualization with Matplotlib,100,False
Cristian Gill,Data Analysis for Business Decisions,100,True
Cristian Gill,Cloud Support Fundamentals,100,True
Cristian Gill,Mobile Testing Strategies,100,True
Cristian Gill,Model Evaluation,100,True
Cristian Gill,Business Process Modeling,100,True
Cristian Gill,Financial Planning and Forecasting,100,True
Cristian Gill,Unsupervised Learning,100,False
Cristian Gill,Backend Development Fundamentals,100,True
Cristian Gill,Understanding Consumer Behavior,100,True
Trevor Martin,Data Analysis with Pandas,100,True
Trevor Martin,Data Ethics,100,True
Trevor Martin,Data Visualization with Matplotlib,100,True
Trevor Martin,Data Analysis for Business Decisions,100,True
Trevor Martin,Data Cleaning & Preprocessing,100,True
Trevor Martin,Speech Recognition Technologies,100,False
Trevor Martin,Budgeting Basics,100,True
Trevor Martin,Sales Fundamentals,100,True
Trevor Martin,Introduction to Machine Learning,100,False
Trevor Martin,Cloud Cost Management,100,True
Trevor Martin,Talent Acquisition Strategies,100,False
Trevor Martin,Google Ads Fundamentals,100,True
Trevor Martin,Natural Language Processing Techniques,100,True
Lisa Mccarthy,Data Ethics,100,True
Lisa Mccarthy,Data Cleaning & Preprocessing,100,True
Lisa Mccarthy,Data Analysis with Pandas,100,True
Lisa Mccarthy,Data Visualization with Matplotlib,100,True
Lisa Mccarthy,Data Analysis for Business Decisions,100,True
Lisa Mccarthy,Version Control with Git,100,True
Lisa Mccarthy,SEO Fundamentals,100,True
Lisa Mccarthy,Python for Data Science,100,False
Lisa Mccarthy,Progressive Web Apps (PWAs),100,True
Lisa Mccarthy,Introduction to Blockchain,100,False
Lisa Mccarthy,Reinforcement Learning Techniques,100,True
Lisa Mccarthy,Diversity and Inclusion Initiatives,100,True
Lisa Mccarthy,Email Marketing Basics,100,True
Martin Vasquez,Data Visualization with Matplotlib,100,False
Martin Vasquez,Data Ethics,100,True
Martin Vasquez,Data Analysis for Business Decisions,100,False
Martin Vasquez,Data Cleaning & Preprocessing,100,True
Martin Vasquez,Data Analysis with Pandas,100,True
Martin Vasquez,Visual Design Basics,100,True
Martin Vasquez,Project Management Tools Overview,100,True
Martin Vasquez,API Development,100,False
Martin Vasquez,Video Production Basics,100,True
Martin Vasquez,Mobile Testing Strategies,100,True
Martin Vasquez,Interaction Design Principles,100,False
Martin Vasquez,Change Management Strategies,100,False
Lisa White,Data Analysis for Business Decisions,100,True
Lisa White,Data Ethics,100,True
Lisa White,Data Visualization with Matplotlib,100,True
Lisa White,Data Analysis with Pandas,100,True
Lisa White,Data Cleaning & Preprocessing,100,True
Lisa White,HR Analytics,100,True
Lisa White,Customer Service Excellence,100,True
Lisa White,Machine Learning Basics,100,True
Lisa White,JavaScript Frameworks Overview,100,True
Lisa White,Infrastructure as Code,100,False
Lisa White,Sales Fundamentals,100,True
Lisa White,Labor Laws and Compliance,100,True
Lisa White,Reinforcement Learning Techniques,100,True
Lisa White,Penetration Testing,100,True
Jonathan Lawrence,Data Cleaning & Preprocessing,100,True
Jonathan Lawrence,Data Analysis with Pandas,100,True
Jonathan Lawrence,Data Visualization with Matplotlib,100,True
Jonathan Lawrence,Data Ethics,100,True
Jonathan Lawrence,Data Analysis for Business Decisions,100,False
Jonathan Lawrence,Ethics in AI,100,True
Jonathan Lawrence,Speech Recognition Technologies,100,True
Jonathan Lawrence,Social Media Content Creation,100,True
Jonathan Lawrence,Vulnerability Assessment,100,False
Jonathan Lawrence,Mobile Testing Strategies,100,True
Sheila Scott,Data Analysis for Business Decisions,100,False
Sheila Scott,Data Analysis with Pandas,100,True
Sheila Scott,Data Ethics,100,True
Sheila Scott,Data Cleaning & Preprocessing,100,False
Sheila Scott,Data Visualization with Matplotlib,100,True
Sheila Scott,Closing Sales Strategies,100,True
Sheila Scott,Remote Support Techniques,100,False
Sheila Scott,HTML & CSS,100,True
Sheila Scott,Agile Methodologies,100,True
Sheila Scott,Machine Learning Basics,100,False
Sheila Scott,Responsive Design Principles,100,True
Sheila Scott,iOS Development Basics,100,True
Sheila Scott,Introduction to UI/UX Design,100,False
Chris Berry,Data Analysis with Pandas,100,True
Chris Berry,Data Ethics,100,True
Chris Berry,Data Visualization with Matplotlib,100,True
Chris Berry,Data Cleaning & Preprocessing,100,True
Chris Berry,Data Analysis for Business Decisions,100,True
Chris Berry,Blockchain Use Cases,100,True
Chris Berry,Android Development Basics,100,True
Chris Berry,Ethics in AI,100,True
Chris Berry,Quality Management,100,False
Chris Berry,Publishing Mobile Apps,100,True
Chris Berry,Consensus Algorithms,100,True
Chris Berry,Time Series Analysis,100,False
Chris Berry,Brand Management Online,100,False
Chris Berry,Budgeting for Projects,100,True
Adam Francis,Data Analysis for Business Decisions,100,True
Adam Francis,Data Visualization with Matplotlib,100,False
Adam Francis,Data Cleaning & Preprocessing,100,True
Adam Francis,Data Ethics,100,True
Adam Francis,Hardware Repair Skills,100,True
Adam Francis,Version Control with Git,100,True
Adam Francis,Blogging for Beginners,100,True
Adam Francis,Introduction to Cloud Computing,100,True
Adam Francis,Introduction to Human Resources,100,True
Adam Francis,ITIL Foundations,100,True
Adam Francis,User Research Techniques,100,True
Adam Francis,Web Performance Optimization,100,False
Adam Francis,Stakeholder Management,100,False
Adam Francis,Cloud Cost Management,100,False
Shannon Brooks,Data Visualization with Matplotlib,100,True
Shannon Brooks,Data Analysis for Business Decisions,100,True
Shannon Brooks,Data Cleaning & Preprocessing,100,True
Shannon Brooks,Data Ethics,100,True
Shannon Brooks,Requirements Gathering Techniques,100,True
Shannon Brooks,Deployment of ML Models,100,False
Shannon Brooks,Talent Acquisition Strategies,100,True
Shannon Brooks,HTML & CSS,100,True
Shannon Brooks,Reinforcement Learning Techniques,100,True
Shannon Brooks,Containerization with Docker,100,True
Shannon Brooks,3D Game Development,100,True
Shannon Brooks,AI in IoT,100,True
Michael Clark,Data Cleaning & Preprocessing,100,True
Michael Clark,Data Analysis for Business Decisions,100,True
Michael Clark,Data Ethics,100,False
Michael Clark,Data Visualization with Matplotlib,100,True
Michael Clark,Data Analysis with Pandas,100,False
Michael Clark,Quality Management,100,False
Michael Clark,Risk Analysis and Management,100,False
Michael Clark,User Interface Design for Mobile Apps,100,False
Michael Clark,Deep Learning Fundamentals,100,True
Michael Clark,Agile Methodologies,100,True
Michael Clark,Ethics in AI,100,False
Michael Clark,Labor Laws and Compliance,100,True
Michael Clark,Speech Recognition Technologies,100,True
Michael Clark,Introduction to Blockchain,100,False
Natalie Lee,Data Visualization with Matplotlib,100,True
Natalie Lee,Data Analysis for Business Decisions,100,True
Natalie Lee,Data Ethics,100,False
Natalie Lee,Data Analysis with Pandas,100,True
Natalie Lee,Data Cleaning & Preprocessing,100,False
Natalie Lee,Infrastructure as Code,100,True
Natalie Lee,Game Design Principles,100,True
Natalie Lee,Introduction to Machine Learning,100,True
Natalie Lee,Remote Support Techniques,100,True
Natalie Lee,Requirements Gathering Techniques,100,True
Alexis Young,Data Visualization with Matplotlib,100,True
Alexis Young,Data Ethics,100,True
Alexis Young,Data Cleaning & Preprocessing,100,True
Alexis Young,Data Analysis with Pandas,100,True
Alexis Young,Data Analysis for Business Decisions,100,True
Alexis Young,Networking Basics,100,False
Alexis Young,MongoDB,100,False
Alexis Young,Stakeholder Management,100,True
Alexis Young,SEO Best Practices,100,True
Alexis Young,Design Thinking Process,100,True
Alexis Young,Personal Finance Skills,100,True
Kelsey Bishop,Data Ethics,100,True
Kelsey Bishop,Data Analysis with Pandas,100,True
Kelsey Bishop,Data Cleaning & Preprocessing,100,True
Kelsey Bishop,Data Analysis for Business Decisions,100,True
Kelsey Bishop,Data Visualization with Matplotlib,100,False
Kelsey Bishop,Building Customer Relationships,100,False
Kelsey Bishop,HR Technology Tools,100,False
Kelsey Bishop,iOS Development Basics,100,False
Kelsey Bishop,Microservices in Cloud,100,True
Kelsey Bishop,Stakeholder Analysis,100,True
Kelsey Bishop,Monitoring and Logging,100,False
Kelsey Bishop,Wireframing and Prototyping,100,False
Kelsey Bishop,Computer Vision Applications,100,False
Victoria Massey,Data Ethics,100,True
Victoria Massey,Data Visualization with Matplotlib,100,False
Victoria Massey,Data Analysis with Pandas,100,True
Victoria Massey,Data Cleaning & Preprocessing,100,False
Victoria Massey,Data Analysis for Business Decisions,100,False
Victoria Massey,Graphic Design Basics for Content,100,False
Victoria Massey,Google Cloud Platform Essentials,100,True
Victoria Massey,Social Media Content Creation,100,True
Victoria Massey,Ethics in AI,100,True
Victoria Massey,Machine Learning Basics,100,False
Victoria Massey,Introduction to DevOps,100,True
Victoria Massey,Progressive Web Apps (PWAs),100,True
Victoria Massey,Affiliate Marketing,100,False
Victoria Massey,Computer Vision Applications,100,True
Victoria Massey,Design Thinking Process,100,True
Kimberly White,Data Ethics,100,True
Kimberly White,Data Analysis with Pandas,100,True
Kimberly White,Data Analysis for Business Decisions,100,True
Kimberly White,Data Visualization with Matplotlib,100,True
Kimberly White,Tokenomics,100,True
Kimberly White,Closing Sales Strategies,100,True
Kimberly White,Game Design Principles,100,True
Kimberly White,Video Production Basics,100,True
Kimberly White,E-commerce Development Basics,100,True
Kimberly White,Performance Management Systems,100,True
Kimberly White,Git & GitHub,100,True
Kimberly White,Diversity and Inclusion Initiatives,100,True
Christine Acosta,Data Ethics,100,True
Christine Acosta,Data Analysis with Pandas,100,True
Christine Acosta,Data Cleaning & Preprocessing,100,False
Christine Acosta,Data Analysis for Business Decisions,100,True
Christine Acosta,Data Visualization with Matplotlib,100,False
Christine Acosta,Unsupervised Learning,100,False
Christine Acosta,DevOps in the Cloud,100,True
Christine Acosta,Networking Basics,100,False
Christine Acosta,Game Monetization Strategies,100,True
Christine Acosta,Graphic Design Basics for Content,100,True
Christine Acosta,SEO Fundamentals,100,True
Christine Acosta,Responsive Web Design,100,True
Donald Yates,Data Ethics,100,False
Donald Yates,Data Visualization with Matplotlib,100,True
Donald Yates,Data Analysis with Pandas,100,True
Donald Yates,Data Cleaning & Preprocessing,100,True
Donald Yates,Data Analysis for Business Decisions,100,True
Donald Yates,Malware Analysis,100,True
Donald Yates,Conflict Resolution in HR,100,True
Donald Yates,Budgeting Basics,100,True
Donald Yates,Introduction to IT Support,100,True
Donald Yates,Speech Recognition Technologies,100,True
Donald Yates,AI in Healthcare,100,True
Donald Yates,Financial Reporting Standards,100,False
Donald Yates,Introduction to Machine Learning,100,True
Julie Morris,Data Analysis with Pandas,100,False
Julie Morris,Data Analysis for Business Decisions,100,False
Julie Morris,Data Cleaning & Preprocessing,100,True
Julie Morris,Data Ethics,100,True
Julie Morris,Network Security Fundamentals,100,True
Julie Morris,Design Thinking Process,100,True
Julie Morris,Agile Methodologies,100,True
Julie Morris,Machine Learning Basics,100,True
Julie Morris,Troubleshooting Techniques,100,True
Julie Morris,Labor Laws and Compliance,100,True
Julie Morris,Graphic Design Basics for Content,100,False
Julie Morris,Python for Data Science,100,True
Julie Morris,Ethereum Development,100,True
Julie Morris,Project Scheduling Techniques,100,False
Drew Waters,Data Visualization with Matplotlib,100,False
Drew Waters,Data Cleaning & Preprocessing,100,False
Drew Waters,Data Analysis with Pandas,100,True
Drew Waters,Data Analysis for Business Decisions,100,False
Drew Waters,Data Ethics,100,True
Drew Waters,Digital Sales Techniques,100,False
Drew Waters,Personal Finance Skills,100,True
Drew Waters,ITIL Foundations,100,True
Drew Waters,Serverless Architecture,100,True
Drew Waters,Cloud Security Best Practices,100,True
Drew Waters,Decentralized Applications (DApps),100,True
Drew Waters,Azure Basics,100,True
Diana Scott,Data Ethics,100,True
Diana Scott,Data Cleaning & Preprocessing,100,True
Diana Scott,Data Analysis with Pandas,100,True
Diana Scott,Data Visualization with Matplotlib,100,False
Diana Scott,Data Analysis for Business Decisions,100,True
Diana Scott,Node.js,100,False
Diana Scott,MongoDB,100,False
