User Name,Learning Path Title,Average Rating
Andrea White,Machine Learning,77.0
Rachel Young,Data Science,87.0
Rachel Young,Business Analysis,84.0
Rachel Young,Project Management,82.0
Rachel Young,IT Support,70.0
Rachel Young,Full Stack Development,80.0
Rachel Young,Artificial Intelligence,67.0
Rachel Young,Game Development,71.0
Christopher Graves,Data Science,81.0
Christopher Graves,Business Analysis,80.0
Christopher Graves,Blockchain Technology,82.5
Christopher Graves,Full Stack Development,78.0
Christopher Graves,Project Management,87.0
Christopher Graves,IT Support,80.0
Christopher Graves,Web Development,83.0
Christopher Graves,Content Creation,87.0
Christopher Graves,UI/UX Design,73.0
Victoria Rios,Data Science,72.0
Victoria Rios,Business Analysis,77.0
Victoria Rios,Project Management,85.5
Victoria Rios,Artificial Intelligence,73.0
Victoria Rios,UI/UX Design,86.0
Victoria Rios,Machine Learning,74.0
Victoria Rios,Cybersecurity,84.0
Victoria Rios,Full Stack Development,78.0
Mary Anderson,Business Analysis,75.0
Mary Anderson,Data Science,78.86
Mary Anderson,Project Management,94.0
Mary Anderson,Mobile App Development,66.0
Mary Anderson,Content Creation,66.0
Mary Anderson,Full Stack Development,81.0
Mary Anderson,Cybersecurity,83.0
Mary Anderson,Sales Skills,88.0
Gina Thomas,Data Science,83.2
Gina Thomas,Business Analysis,82.0
Gina Thomas,Mobile App Development,76.0
Gina Thomas,UI/UX Design,89.5
Gina Thomas,Artificial Intelligence,78.0
Gina Thomas,Web Development,82.0
Gina Thomas,Blockchain Technology,79.0
Gina Thomas,IT Support,84.0
Paula Chapman,Data Science,83.25
Paula Chapman,Business Analysis,93.0
Paula Chapman,Project Management,74.5
Paula Chapman,Cloud Computing,71.5
Paula Chapman,IT Support,87.0
Paula Chapman,Machine Learning,96.0
Paula Chapman,Sales Skills,96.0
Paula Chapman,Artificial Intelligence,87.0
Paula Chapman,Full Stack Development,76.0
Mark Conrad,Data Science,80.5
Mark Conrad,Business Analysis,73.0
Mark Conrad,Project Management,81.0
Mark Conrad,Web Development,84.0
Mark Conrad,Content Creation,77.0
Mark Conrad,Game Development,72.0
Mark Conrad,Machine Learning,81.0
Mark Conrad,DevOps,79.0
Mark Conrad,Cloud Computing,81.0
Mark Conrad,Digital Marketing,77.0
Emily Phillips,Data Science,79.0
Emily Phillips,Business Analysis,79.0
Emily Phillips,Digital Marketing,80.0
Emily Phillips,Game Development,78.0
Emily Phillips,Project Management,78.0
Emily Phillips,Content Creation,96.0
Emily Phillips,Cloud Computing,78.0
Emily Phillips,Full Stack Development,70.0
Holly Hall,Business Analysis,82.5
Holly Hall,Data Science,81.8
Holly Hall,Game Development,76.0
Holly Hall,Human Resources,77.0
Holly Hall,Artificial Intelligence,78.0
Holly Hall,Digital Marketing,82.0
Holly Hall,Sales Skills,92.0
Holly Hall,IT Support,80.0
Theresa Day,Data Science,76.5
Theresa Day,Business Analysis,64.0
Theresa Day,IT Support,89.0
Theresa Day,Web Development,80.0
Theresa Day,Project Management,68.0
Theresa Day,Cloud Computing,86.0
Theresa Day,UI/UX Design,65.0
Theresa Day,Mobile App Development,81.0
Matthew Navarro,Data Science,82.25
Matthew Navarro,Business Analysis,92.0
Matthew Navarro,Mobile App Development,79.5
Matthew Navarro,Cybersecurity,90.0
Matthew Navarro,Sales Skills,87.0
Matthew Navarro,Blockchain Technology,85.0
Matthew Navarro,Web Development,70.0
David Henderson,Data Science,80.0
David Henderson,Business Analysis,80.5
David Henderson,Finance Basics,80.5
David Henderson,Mobile App Development,92.0
David Henderson,UI/UX Design,82.0
David Henderson,Blockchain Technology,76.0
David Henderson,Artificial Intelligence,68.0
David Henderson,Content Creation,86.5
Jose Patel,Data Science,83.25
Jose Patel,Business Analysis,72.0
Jose Patel,Mobile App Development,74.5
Jose Patel,Blockchain Technology,74.0
Jose Patel,Finance Basics,90.0
Jose Patel,Game Development,88.0
Jose Patel,Sales Skills,89.0
Jose Patel,Cybersecurity,86.0
Jose Patel,IT Support,83.0
Jose Patel,Human Resources,83.0
Timothy Hernandez,Business Analysis,85.0
Timothy Hernandez,Data Science,76.6
Timothy Hernandez,Sales Skills,83.0
Timothy Hernandez,Full Stack Development,83.0
Timothy Hernandez,Web Development,80.0
Timothy Hernandez,Digital Marketing,74.0
Timothy Hernandez,Mobile App Development,78.0
Timothy Hernandez,IT Support,90.0
Carlos Hall,Business Analysis,88.5
Carlos Hall,Data Science,77.25
Carlos Hall,Cloud Computing,73.5
Carlos Hall,Mobile App Development,95.0
Carlos Hall,Machine Learning,76.5
Carlos Hall,Full Stack Development,75.0
Tara Jones,Data Science,81.75
Tara Jones,Business Analysis,83.0
Tara Jones,Cybersecurity,70.0
Tara Jones,Game Development,87.5
Tara Jones,Web Development,67.0
Tara Jones,Cloud Computing,93.0
Tara Jones,UI/UX Design,80.0
Tara Jones,Mobile App Development,77.5
Tara Jones,Full Stack Development,85.0
Brianna Hood,Data Science,85.2
Brianna Hood,Business Analysis,84.0
Brianna Hood,Digital Marketing,86.0
Brianna Hood,Machine Learning,72.0
Brianna Hood,DevOps,84.0
Brianna Hood,Artificial Intelligence,78.0
Brianna Hood,Blockchain Technology,68.0
Brianna Hood,Human Resources,78.0
Ronald Everett,Business Analysis,90.0
Ronald Everett,Data Science,71.5
Ronald Everett,IT Support,84.0
Ronald Everett,Blockchain Technology,66.0
Ronald Everett,Digital Marketing,80.0
Ronald Everett,Project Management,90.0
Ronald Everett,Sales Skills,94.0
Ronald Everett,Full Stack Development,78.0
Natalie Ellis,Data Science,84.0
Natalie Ellis,Business Analysis,75.0
Natalie Ellis,Full Stack Development,81.5
Natalie Ellis,Mobile App Development,66.0
Natalie Ellis,IT Support,84.0
Natalie Ellis,DevOps,84.0
Natalie Ellis,Blockchain Technology,67.0
Natalie Ellis,Cybersecurity,70.0
Shawn Gray,Data Science,74.0
Shawn Gray,Business Analysis,91.0
Shawn Gray,Cloud Computing,86.0
Shawn Gray,Human Resources,90.0
Shawn Gray,Project Management,71.0
Shawn Gray,Sales Skills,75.0
Shawn Gray,Finance Basics,69.0
Shawn Gray,Mobile App Development,76.5
Shawn Gray,Content Creation,81.0
Shawn Gray,Cybersecurity,93.0
Shawn Gray,DevOps,83.0
Ariana Whitehead,Business Analysis,86.0
Ariana Whitehead,Data Science,75.67
Ariana Whitehead,Project Management,82.0
Ariana Whitehead,Blockchain Technology,70.0
Ariana Whitehead,DevOps,70.0
Ariana Whitehead,Digital Marketing,85.0
Ariana Whitehead,Finance Basics,70.0
Jamie Hill,Data Science,83.5
Jamie Hill,Business Analysis,81.0
Jamie Hill,Web Development,89.0
Jamie Hill,Cybersecurity,71.0
Jamie Hill,Content Creation,84.0
Jamie Hill,Mobile App Development,92.0
Jamie Hill,Finance Basics,78.0
Jamie Hill,Game Development,85.0
Jamie Hill,DevOps,65.0
Heather Robinson,Data Science,74.5
Heather Robinson,Business Analysis,92.0
Heather Robinson,Full Stack Development,81.0
Heather Robinson,Sales Skills,72.0
Heather Robinson,Game Development,80.0
Heather Robinson,Machine Learning,78.5
Heather Robinson,DevOps,81.0
Heather Robinson,Artificial Intelligence,81.0
Heather Robinson,Cloud Computing,86.0
Jacob Davis,Data Science,80.0
Jacob Davis,Business Analysis,92.0
Jacob Davis,Digital Marketing,84.0
Jacob Davis,IT Support,71.0
Jacob Davis,Finance Basics,69.0
Jacob Davis,Web Development,80.0
Jacob Davis,Cybersecurity,83.0
Jacob Davis,UI/UX Design,76.0
Michelle Austin,Data Science,77.5
Michelle Austin,Business Analysis,90.0
Michelle Austin,Blockchain Technology,77.0
Michelle Austin,Project Management,76.5
Michelle Austin,Machine Learning,75.5
Michelle Austin,Content Creation,84.0
Michelle Austin,Artificial Intelligence,73.0
Jeffery Chen,Data Science,90.0
Jeffery Chen,Business Analysis,77.0
Jeffery Chen,UI/UX Design,74.0
Jeffery Chen,Cloud Computing,86.0
Jeffery Chen,Game Development,78.0
Jeffery Chen,Human Resources,80.0
Jeffery Chen,Digital Marketing,84.0
Jeffery Chen,Sales Skills,80.0
Jeffery Chen,Blockchain Technology,79.0
Jeffery Chen,Content Creation,67.0
Lisa Maxwell,Data Science,73.75
Lisa Maxwell,Business Analysis,76.0
Lisa Maxwell,Human Resources,76.0
Lisa Maxwell,Finance Basics,78.0
Lisa Maxwell,Digital Marketing,74.0
Lisa Maxwell,Mobile App Development,84.0
Lisa Maxwell,Content Creation,73.0
Nicolas Gross,Data Science,81.75
Nicolas Gross,Business Analysis,75.5
Nicolas Gross,Mobile App Development,73.0
Nicolas Gross,Web Development,81.0
Nicolas Gross,Blockchain Technology,88.0
Nicolas Gross,Game Development,72.0
Kristen Mcdaniel,Data Science,76.5
Kristen Mcdaniel,Business Analysis,65.0
Kristen Mcdaniel,Game Development,68.0
Kristen Mcdaniel,Full Stack Development,86.0
Kristen Mcdaniel,Human Resources,86.0
Kristen Mcdaniel,IT Support,76.0
Kristen Mcdaniel,UI/UX Design,78.0
Deborah Everett,Data Science,79.25
Deborah Everett,Business Analysis,69.0
Deborah Everett,DevOps,84.33
Deborah Everett,Cybersecurity,73.0
Deborah Everett,Blockchain Technology,66.0
Deborah Everett,Game Development,76.0
Jordan Soto,Data Science,85.67
Jordan Soto,Business Analysis,84.5
Jordan Soto,Human Resources,76.0
Jordan Soto,DevOps,88.0
Jordan Soto,Digital Marketing,78.0
Jordan Soto,Game Development,74.0
Jordan Soto,Finance Basics,83.5
Jordan Soto,Project Management,77.0
Jordan Soto,Artificial Intelligence,64.0
James Hamilton,Data Science,83.25
James Hamilton,Business Analysis,79.0
James Hamilton,Blockchain Technology,79.0
James Hamilton,Machine Learning,85.0
James Hamilton,Digital Marketing,72.0
James Hamilton,Full Stack Development,89.0
James Hamilton,Artificial Intelligence,87.0
James Hamilton,Cybersecurity,73.5
James Hamilton,Game Development,76.0
James Hamilton,Sales Skills,83.0
James Hamilton,Cloud Computing,84.0
Brittany Powell,Data Science,81.4
Brittany Powell,Business Analysis,76.0
Brittany Powell,Cloud Computing,85.0
Brittany Powell,Sales Skills,80.0
Brittany Powell,Full Stack Development,78.0
Brittany Powell,Artificial Intelligence,69.0
Brittany Powell,Project Management,72.5
Brittany Powell,Blockchain Technology,86.5
Brittany Powell,Game Development,67.0
Jason Stevenson,Business Analysis,68.0
Jason Stevenson,Data Science,77.33
Jason Stevenson,Human Resources,78.0
Jason Stevenson,Game Development,73.0
Jason Stevenson,Project Management,80.0
Jason Stevenson,Machine Learning,76.5
Jason Stevenson,UI/UX Design,70.0
Jason Stevenson,Content Creation,75.0
Jason Stevenson,Mobile App Development,85.0
Jason Stevenson,Blockchain Technology,77.0
Jason Stevenson,Digital Marketing,80.0
Jason Stevenson,Web Development,82.0
Carolyn Arnold,Data Science,80.5
Carolyn Arnold,Business Analysis,78.0
Carolyn Arnold,Content Creation,86.0
Carolyn Arnold,Cloud Computing,86.5
Carolyn Arnold,Web Development,67.0
Carolyn Arnold,DevOps,81.0
Carolyn Arnold,Blockchain Technology,81.67
Carolyn Arnold,Game Development,71.0
Courtney Jones,Data Science,83.25
Courtney Jones,Business Analysis,83.0
Courtney Jones,Machine Learning,74.0
Courtney Jones,Content Creation,77.0
Courtney Jones,Human Resources,83.5
Courtney Jones,UI/UX Design,80.0
Courtney Jones,Project Management,86.0
Courtney Jones,IT Support,70.0
Tyler Lopez,Business Analysis,94.0
Tyler Lopez,Data Science,77.5
Tyler Lopez,Artificial Intelligence,83.5
Tyler Lopez,Blockchain Technology,80.5
Tyler Lopez,Web Development,76.0
Tyler Lopez,Content Creation,83.0
George Hall,Data Science,84.25
George Hall,Business Analysis,79.5
George Hall,Full Stack Development,84.0
George Hall,Game Development,86.0
George Hall,Finance Basics,69.0
George Hall,Cybersecurity,84.0
George Hall,Digital Marketing,80.0
George Hall,Cloud Computing,75.5
George Hall,UI/UX Design,84.0
David Burgess,Data Science,80.75
David Burgess,Business Analysis,96.0
David Burgess,Game Development,75.0
David Burgess,Mobile App Development,97.0
David Burgess,Human Resources,91.0
David Burgess,Blockchain Technology,70.0
David Burgess,Full Stack Development,79.33
Michelle Garrett MD,Data Science,83.0
Michelle Garrett MD,Business Analysis,79.0
Michelle Garrett MD,Cybersecurity,84.5
Michelle Garrett MD,Project Management,81.0
Michelle Garrett MD,Web Development,73.0
Michelle Garrett MD,Content Creation,67.0
Michelle Garrett MD,Blockchain Technology,71.0
Michelle Garrett MD,Human Resources,77.0
Carol Mayo,Business Analysis,78.0
Carol Mayo,Data Science,80.75
Carol Mayo,Finance Basics,85.0
Carol Mayo,Full Stack Development,92.0
Carol Mayo,Blockchain Technology,73.0
Carol Mayo,Digital Marketing,73.5
Carol Mayo,Game Development,89.0
Carol Mayo,Sales Skills,80.0
Carol Mayo,UI/UX Design,90.0
Debra Gomez,Business Analysis,74.5
Debra Gomez,Data Science,77.75
Debra Gomez,Web Development,67.0
Debra Gomez,Mobile App Development,70.0
Debra Gomez,DevOps,81.0
Debra Gomez,Machine Learning,82.0
Debra Gomez,Artificial Intelligence,88.0
Debra Gomez,Game Development,66.0
Debra Gomez,Digital Marketing,89.0
Harold Contreras,Data Science,89.5
Harold Contreras,Business Analysis,81.5
Harold Contreras,Web Development,81.0
Harold Contreras,Content Creation,68.0
Harold Contreras,Mobile App Development,81.5
Harold Contreras,Cloud Computing,90.0
Harold Contreras,Finance Basics,86.0
Glenn Cox,Business Analysis,79.5
Glenn Cox,Data Science,79.0
Glenn Cox,Cybersecurity,81.0
Glenn Cox,DevOps,77.0
Glenn Cox,Blockchain Technology,74.67
Glenn Cox,UI/UX Design,77.0
Glenn Cox,Project Management,77.0
Cristian Gill,Data Science,77.5
Cristian Gill,Business Analysis,80.5
Cristian Gill,IT Support,87.0
Cristian Gill,Mobile App Development,94.0
Cristian Gill,Machine Learning,75.0
Cristian Gill,Finance Basics,96.0
Cristian Gill,Web Development,85.0
Cristian Gill,Sales Skills,82.0
Trevor Martin,Data Science,82.75
Trevor Martin,Business Analysis,80.0
Trevor Martin,Artificial Intelligence,74.0
Trevor Martin,Finance Basics,82.0
Trevor Martin,Sales Skills,79.0
Trevor Martin,Machine Learning,83.5
Trevor Martin,Cloud Computing,85.0
Trevor Martin,Human Resources,72.0
Trevor Martin,Digital Marketing,92.0
Lisa Mccarthy,Data Science,86.4
Lisa Mccarthy,Business Analysis,82.0
Lisa Mccarthy,DevOps,79.0
Lisa Mccarthy,Digital Marketing,89.0
Lisa Mccarthy,Web Development,79.0
Lisa Mccarthy,Blockchain Technology,62.0
Lisa Mccarthy,Artificial Intelligence,84.0
Lisa Mccarthy,Human Resources,82.0
Martin Vasquez,Data Science,79.75
Martin Vasquez,Business Analysis,68.5
Martin Vasquez,UI/UX Design,75.5
Martin Vasquez,Project Management,79.0
Martin Vasquez,Full Stack Development,68.0
Martin Vasquez,Content Creation,87.0
Martin Vasquez,Mobile App Development,94.0
Lisa White,Business Analysis,77.0
Lisa White,Data Science,88.2
Lisa White,Human Resources,88.0
Lisa White,Sales Skills,91.5
Lisa White,Web Development,90.0
Lisa White,DevOps,75.0
Lisa White,Artificial Intelligence,88.0
Lisa White,Cybersecurity,85.0
Jonathan Lawrence,Data Science,84.75
Jonathan Lawrence,Business Analysis,72.0
Jonathan Lawrence,Artificial Intelligence,79.0
Jonathan Lawrence,Content Creation,88.0
Jonathan Lawrence,Cybersecurity,74.0
Jonathan Lawrence,Mobile App Development,92.0
Sheila Scott,Business Analysis,75.0
Sheila Scott,Data Science,78.4
Sheila Scott,Sales Skills,86.0
Sheila Scott,IT Support,75.0
Sheila Scott,Full Stack Development,82.0
Sheila Scott,DevOps,78.0
Sheila Scott,UI/UX Design,75.0
Sheila Scott,Mobile App Development,78.0
Chris Berry,Data Science,80.75
Chris Berry,Business Analysis,85.0
Chris Berry,Blockchain Technology,80.5
Chris Berry,Mobile App Development,81.5
Chris Berry,Artificial Intelligence,79.0
Chris Berry,Project Management,76.5
Chris Berry,Machine Learning,70.0
Chris Berry,Digital Marketing,67.0
Adam Francis,Business Analysis,79.0
Adam Francis,Data Science,77.33
Adam Francis,IT Support,83.5
Adam Francis,DevOps,76.0
Adam Francis,Content Creation,79.0
Adam Francis,Cloud Computing,75.5
Adam Francis,Human Resources,81.0
Adam Francis,UI/UX Design,77.0
Adam Francis,Web Development,73.0
Adam Francis,Project Management,76.0
Shannon Brooks,Data Science,83.0
Shannon Brooks,Business Analysis,79.5
Shannon Brooks,Machine Learning,73.0
Shannon Brooks,Human Resources,87.0
Shannon Brooks,Full Stack Development,87.0
Shannon Brooks,Artificial Intelligence,81.5
Shannon Brooks,Cloud Computing,81.0
Shannon Brooks,Game Development,86.0
Michael Clark,Data Science,78.75
Michael Clark,Business Analysis,80.0
Michael Clark,Project Management,63.0
Michael Clark,Mobile App Development,74.0
Michael Clark,Machine Learning,87.0
Michael Clark,DevOps,79.0
Michael Clark,Artificial Intelligence,82.5
Michael Clark,Human Resources,82.0
Michael Clark,Blockchain Technology,70.0
Natalie Lee,Data Science,79.5
Natalie Lee,Business Analysis,88.0
Natalie Lee,DevOps,86.0
Natalie Lee,Game Development,84.0
Natalie Lee,Machine Learning,81.0
Natalie Lee,IT Support,85.0
Alexis Young,Data Science,84.75
Alexis Young,Business Analysis,80.0
Alexis Young,IT Support,75.0
Alexis Young,Full Stack Development,64.0
Alexis Young,Project Management,78.0
Alexis Young,Web Development,87.0
Alexis Young,UI/UX Design,93.0
Alexis Young,Finance Basics,79.0
Kelsey Bishop,Data Science,84.25
Kelsey Bishop,Business Analysis,87.0
Kelsey Bishop,Sales Skills,73.0
Kelsey Bishop,Human Resources,76.0
Kelsey Bishop,Mobile App Development,72.0
Kelsey Bishop,Cloud Computing,80.0
Kelsey Bishop,DevOps,72.0
Kelsey Bishop,UI/UX Design,70.0
Kelsey Bishop,Artificial Intelligence,75.0
Victoria Massey,Data Science,77.8
Victoria Massey,Business Analysis,75.0
Victoria Massey,Content Creation,76.5
Victoria Massey,Cloud Computing,90.0
Victoria Massey,Artificial Intelligence,84.0
Victoria Massey,DevOps,89.0
Victoria Massey,Web Development,80.0
Victoria Massey,Digital Marketing,70.0
Victoria Massey,UI/UX Design,82.0
Kimberly White,Data Science,91.33
Kimberly White,Business Analysis,82.0
Kimberly White,Blockchain Technology,81.0
Kimberly White,Sales Skills,80.0
Kimberly White,Game Development,82.0
Kimberly White,Content Creation,88.0
Kimberly White,Web Development,79.0
Kimberly White,Human Resources,84.0
Kimberly White,Full Stack Development,80.0
Christine Acosta,Data Science,81.25
Christine Acosta,Business Analysis,80.0
Christine Acosta,Machine Learning,74.0
Christine Acosta,Cloud Computing,80.0
Christine Acosta,IT Support,76.0
Christine Acosta,Game Development,78.0
Christine Acosta,Content Creation,84.0
Christine Acosta,Digital Marketing,86.0
Christine Acosta,Web Development,86.0
Donald Yates,Data Science,82.0
Donald Yates,Business Analysis,86.0
Donald Yates,Cybersecurity,87.0
Donald Yates,Human Resources,82.0
Donald Yates,Finance Basics,76.5
Donald Yates,IT Support,86.0
Donald Yates,Artificial Intelligence,80.0
Donald Yates,Machine Learning,88.0
Julie Morris,Data Science,83.4
Julie Morris,Business Analysis,73.0
Julie Morris,Cybersecurity,78.0
Julie Morris,UI/UX Design,78.0
Julie Morris,DevOps,78.0
Julie Morris,IT Support,83.0
Julie Morris,Human Resources,80.0
Julie Morris,Content Creation,68.0
Julie Morris,Blockchain Technology,83.0
Julie Morris,Project Management,74.0
Drew Waters,Data Science,77.75
Drew Waters,Business Analysis,65.0
Drew Waters,Sales Skills,74.0
Drew Waters,Finance Basics,85.0
Drew Waters,IT Support,86.0
Drew Waters,Cloud Computing,85.33
Drew Waters,Blockchain Technology,80.0
Diana Scott,Data Science,77.75
Diana Scott,Business Analysis,85.0
Diana Scott,Full Stack Development,74.0
Diana Scott,Human Resources,83.0
Diana Scott,Cybersecurity,69.0
Diana Scott,Finance Basics,71.0
Diana Scott,Machine Learning,82.0
Diana Scott,DevOps,80.0
Diana Scott,Content Creation,72.0
Lindsey Garcia,Data Science,76.0
Lindsey Garcia,Business Analysis,93.0
Lindsey Garcia,Machine Learning,74.0
Lindsey Garcia,UI/UX Design,70.0
Lindsey Garcia,Content Creation,81.0
Lindsey Garcia,Sales Skills,84.0
Lindsey Garcia,Game Development,78.0
Lindsey Garcia,Mobile App Development,91.0
Linda Spencer,Data Science,83.0
Linda Spencer,Business Analysis,70.33
Linda Spencer,Cybersecurity,83.0
Linda Spencer,Digital Marketing,80.0
Linda Spencer,Sales Skills,84.0
Linda Spencer,DevOps,85.5
Linda Spencer,Content Creation,94.0
Jose King,Data Science,82.5
Jose King,Business Analysis,78.5
Jose King,Blockchain Technology,87.0
Jose King,Project Management,79.0
Jose King,UI/UX Design,72.0
Jose King,IT Support,81.0
Jose King,Digital Marketing,77.0
Jose King,Artificial Intelligence,76.0
Jose King,Full Stack Development,79.0
Jose King,Cybersecurity,73.0
Jose King,Human Resources,82.0
Kellie Simmons,Business Analysis,74.5
Kellie Simmons,Data Science,78.75
Kellie Simmons,Sales Skills,75.67
Kellie Simmons,UI/UX Design,74.0
Kellie Simmons,Digital Marketing,84.0
Kellie Simmons,Cybersecurity,90.0
Jamie Jackson,Data Science,77.33
Jamie Jackson,Business Analysis,83.0
Jamie Jackson,Full Stack Development,79.0
Jamie Jackson,IT Support,82.0
Jamie Jackson,Content Creation,87.0
Jamie Jackson,Mobile App Development,63.0
Jamie Jackson,Human Resources,86.0
Jamie Jackson,Sales Skills,92.0
Jamie Jackson,Finance Basics,84.0
Natalie Nash,Data Science,80.4
Natalie Nash,Business Analysis,93.0
Natalie Nash,Sales Skills,80.0
Natalie Nash,Digital Marketing,91.0
Natalie Nash,Human Resources,89.0
Natalie Nash,Machine Learning,73.0
Natalie Nash,Artificial Intelligence,94.0
Jeffrey Park,Data Science,76.5
Jeffrey Park,Business Analysis,80.0
Jeffrey Park,Sales Skills,81.0
Jeffrey Park,Game Development,80.0
Jeffrey Park,Project Management,81.0
Jeffrey Park,IT Support,82.0
David Hart,Business Analysis,75.0
David Hart,Data Science,89.25
David Hart,IT Support,62.0
David Hart,DevOps,84.0
David Hart,Digital Marketing,81.0
David Hart,Finance Basics,72.0
David Hart,Mobile App Development,93.0
Evan Ramos,Data Science,82.25
Evan Ramos,Business Analysis,91.0
Evan Ramos,Mobile App Development,79.0
Evan Ramos,Web Development,74.0
Evan Ramos,Content Creation,72.0
Evan Ramos,Full Stack Development,76.0
Evan Ramos,Digital Marketing,94.0
Steven Smith,Data Science,81.0
Steven Smith,Business Analysis,79.75
Steven Smith,Mobile App Development,77.0
Steven Smith,Machine Learning,81.0
Steven Smith,Game Development,79.0
Steven Smith,Digital Marketing,73.0
Brandon Tran,Data Science,78.75
Brandon Tran,Business Analysis,89.0
Brandon Tran,Full Stack Development,87.0
Brandon Tran,Game Development,66.0
Brandon Tran,Web Development,67.0
Brandon Tran,Sales Skills,64.0
Brandon Tran,UI/UX Design,94.0
Brandon Tran,Blockchain Technology,67.0
Brandon Tran,Cloud Computing,93.0
Eddie Lopez,Data Science,84.75
Eddie Lopez,Business Analysis,88.0
Eddie Lopez,Sales Skills,96.0
Eddie Lopez,UI/UX Design,86.0
Eddie Lopez,Game Development,87.0
Eddie Lopez,Cloud Computing,93.0
Eddie Lopez,IT Support,80.0
Eddie Lopez,Project Management,72.0
Susan Ryan,Data Science,76.67
Susan Ryan,Business Analysis,78.0
Susan Ryan,Artificial Intelligence,76.0
Susan Ryan,Digital Marketing,85.33
Susan Ryan,Content Creation,67.0
Susan Ryan,Mobile App Development,80.0
Susan Ryan,Human Resources,76.0
Susan Ryan,Machine Learning,87.0
James Simmons,Data Science,78.33
James Simmons,Business Analysis,75.5
James Simmons,Digital Marketing,70.0
James Simmons,Project Management,78.5
James Simmons,UI/UX Design,76.0
James Simmons,Sales Skills,71.0
James Simmons,DevOps,72.0
James Simmons,Cloud Computing,79.5
James Simmons,Cybersecurity,88.0
Laura Smith,Data Science,82.25
Laura Smith,Business Analysis,83.0
Laura Smith,Full Stack Development,94.0
Laura Smith,Finance Basics,80.0
Laura Smith,Content Creation,97.0
Laura Smith,Web Development,77.0
Laura Smith,Project Management,81.0
Laura Smith,Mobile App Development,77.0
Laura Smith,Digital Marketing,83.5
Laura Smith,Sales Skills,90.0
Debra Miller,Data Science,85.25
Debra Miller,Business Analysis,67.0
Debra Miller,Finance Basics,79.0
Debra Miller,Digital Marketing,79.0
Debra Miller,Mobile App Development,84.0
Debra Miller,Machine Learning,81.0
Debra Miller,Artificial Intelligence,85.0
Debra Miller,IT Support,85.0
Debra Miller,Web Development,85.0
Patricia Mitchell,Business Analysis,83.0
Patricia Mitchell,Data Science,83.0
Patricia Mitchell,Cloud Computing,92.0
Patricia Mitchell,IT Support,84.0
Patricia Mitchell,Blockchain Technology,81.0
Patricia Mitchell,Digital Marketing,78.0
Patricia Mitchell,Sales Skills,83.0
William Peterson,Data Science,79.0
William Peterson,Business Analysis,77.0
William Peterson,Game Development,80.5
William Peterson,Cloud Computing,78.0
William Peterson,Cybersecurity,86.0
William Peterson,Sales Skills,74.0
William Peterson,Blockchain Technology,76.0
Monica Harris,Data Science,79.6
Monica Harris,Business Analysis,84.5
Monica Harris,Mobile App Development,76.0
Monica Harris,Human Resources,80.0
Monica Harris,Content Creation,85.0
Monica Harris,Finance Basics,79.0
Christopher Barnes,Data Science,82.0
Christopher Barnes,Business Analysis,81.0
Christopher Barnes,Web Development,76.5
Christopher Barnes,Mobile App Development,83.5
Christopher Barnes,Cybersecurity,80.5
Christopher Barnes,UI/UX Design,79.0
Christopher Barnes,IT Support,76.0
Christopher Barnes,Machine Learning,78.0
Christopher Barnes,Artificial Intelligence,82.0
Lisa Davis,Data Science,80.25
Lisa Davis,Business Analysis,82.0
Lisa Davis,Full Stack Development,76.0
Lisa Davis,Game Development,88.0
Lisa Davis,Project Management,69.0
Lisa Davis,Cybersecurity,85.0
Lisa Davis,Cloud Computing,79.0
Lisa Davis,Sales Skills,83.0
Lisa Davis,Machine Learning,80.0
Laura Thompson,Data Science,82.5
Laura Thompson,Business Analysis,77.0
Laura Thompson,Blockchain Technology,73.0
Laura Thompson,UI/UX Design,86.0
Laura Thompson,Cybersecurity,68.0
Laura Thompson,Finance Basics,95.0
Laura Thompson,Content Creation,85.5
Jonathan Todd,Data Science,79.0
Jonathan Todd,Business Analysis,82.5
Jonathan Todd,UI/UX Design,76.0
Jonathan Todd,Machine Learning,80.0
Jonathan Todd,Full Stack Development,83.0
Jonathan Todd,Finance Basics,68.0
Jonathan Todd,Blockchain Technology,83.0
Sherri Martinez,Data Science,85.0
Sherri Martinez,Business Analysis,78.33
Sherri Martinez,Blockchain Technology,83.0
Sherri Martinez,Sales Skills,87.0
Sherri Martinez,Web Development,88.0
Sherri Martinez,UI/UX Design,80.0
Sherri Martinez,Mobile App Development,83.0
Sherri Martinez,IT Support,82.0
Michelle Rodriguez,Data Science,82.5
Michelle Rodriguez,Business Analysis,74.5
Michelle Rodriguez,Cybersecurity,84.0
Michelle Rodriguez,Web Development,77.0
Michelle Rodriguez,Cloud Computing,77.0
Michelle Rodriguez,Project Management,71.0
Michelle Rodriguez,Artificial Intelligence,72.0
Rebecca Barker,Data Science,83.25
Rebecca Barker,Business Analysis,93.0
Rebecca Barker,Game Development,68.0
Rebecca Barker,IT Support,75.0
Rebecca Barker,Content Creation,89.0
Rebecca Barker,Artificial Intelligence,74.5
Kimberly Hill,Data Science,73.5
Kimberly Hill,Business Analysis,79.0
Kimberly Hill,Artificial Intelligence,88.0
Kimberly Hill,Content Creation,83.0
Kimberly Hill,Blockchain Technology,86.0
Kimberly Hill,Digital Marketing,85.5
Kimberly Hill,Cloud Computing,80.0
Kimberly Hill,DevOps,75.0
Kimberly Hill,Mobile App Development,86.0
