User Name,Course Title,Progress (%),Assignment Date
Megan Miller,App Monetization Strategies,100,2024-10-21 05:27:58.320000
Gary Wilson,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Gary Wilson,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Gary Wilson,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Gary Wilson,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Gary Wilson,Data Ethics,100,2024-10-21 05:27:58.320000
Gary Wilson,Content Management Systems (CMS),100,2024-10-21 05:27:58.320000
Gary Wilson,AI for Business,100,2024-10-21 05:27:58.320000
Gary Wilson,Podcasting Fundamentals,100,2024-10-21 05:27:58.320000
Gary Wilson,Business Case Development,100,2024-10-21 05:27:58.320000
Gary Wilson,Social Media Content Creation,100,2024-10-21 05:27:58.320000
Gary Wilson,User Interface Design for Mobile Apps,100,2024-10-21 05:27:58.320000
Gary Wilson,Quality Management,100,2024-10-21 05:27:58.320000
Gary Wilson,Time Management for Sales,100,2024-10-21 05:27:58.320000
Richard Spencer,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Richard Spencer,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Richard Spencer,Data Ethics,100,2024-10-21 05:27:58.320000
Richard Spencer,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Richard Spencer,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Richard Spencer,Responsive Web Design,100,2024-10-21 05:27:58.320000
Richard Spencer,Collaboration Tools in DevOps,100,2024-10-21 05:27:58.320000
Richard Spencer,Mobile Testing Strategies,100,2024-10-21 05:27:58.320000
Richard Spencer,Version Control with Git,100,2024-10-21 05:27:58.320000
Richard Spencer,Hyperledger Basics,100,2024-10-21 05:27:58.320000
Andrew Cook,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Andrew Cook,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Andrew Cook,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Andrew Cook,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Andrew Cook,Data Ethics,100,2024-10-21 05:27:58.320000
Andrew Cook,Remote Support Techniques,100,2024-10-21 05:27:58.320000
Andrew Cook,Cryptocurrency Fundamentals,100,2024-10-21 05:27:58.320000
Andrew Cook,Unity Basics,100,2024-10-21 05:27:58.320000
Andrew Cook,Infrastructure as Code,100,2024-10-21 05:27:58.320000
Andrew Cook,Web Performance Optimization,100,2024-10-21 05:27:58.320000
Andrew Cook,Project Scheduling Techniques,100,2024-10-21 05:27:58.320000
Andrew Cook,Introduction to IT Support,100,2024-10-21 05:27:58.320000
Andrew Cook,RESTful Services,100,2024-10-21 05:27:58.320000
Andrew Cook,Brand Management Online,100,2024-10-21 05:27:58.320000
Andrew Cook,Virtual Reality Development,100,2024-10-21 05:27:58.320000
Melissa Fox,Data Ethics,100,2024-10-21 05:27:58.320000
Melissa Fox,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Melissa Fox,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Melissa Fox,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Melissa Fox,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Melissa Fox,Introduction to Cloud Computing,100,2024-10-21 05:27:58.320000
Melissa Fox,Automating Cloud Deployments,100,2024-10-21 05:27:58.320000
Melissa Fox,AI in IoT,100,2024-10-21 05:27:58.320000
Melissa Fox,Wireframing and Prototyping,100,2024-10-21 05:27:58.320000
Melissa Fox,Multiplayer Game Development,100,2024-10-21 05:27:58.320000
Melissa Fox,Video Production Basics,100,2024-10-21 05:27:58.320000
Thomas Johnston,Data Ethics,100,2024-10-21 05:27:58.320000
Thomas Johnston,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Thomas Johnston,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Thomas Johnston,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Thomas Johnston,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Thomas Johnston,Node.js,100,2024-10-21 05:27:58.320000
Thomas Johnston,Infrastructure as Code,100,2024-10-21 05:27:58.320000
Thomas Johnston,HR Technology Tools,100,2024-10-21 05:27:58.320000
Thomas Johnston,Responsive Design Principles,100,2024-10-21 05:27:58.320000
Thomas Johnston,API Development,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Data Ethics,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Automating Cloud Deployments,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Collaboration Tools in DevOps,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Conflict Resolution in HR,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Business Process Modeling,100,2024-10-21 05:27:58.320000
Kevin Villarreal,iOS Development Basics,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Security Awareness for IT Support,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Diversity and Inclusion Initiatives,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Computer Vision Basics,100,2024-10-21 05:27:58.320000
Kevin Villarreal,Security in Cloud Computing,100,2024-10-21 05:27:58.320000
Michael Payne,Data Ethics,100,2024-10-21 05:27:58.320000
Michael Payne,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Michael Payne,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Michael Payne,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Michael Payne,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Michael Payne,User Interface Design for Mobile Apps,100,2024-10-21 05:27:58.320000
Michael Payne,3D Game Development,100,2024-10-21 05:27:58.320000
Michael Payne,Risk Analysis and Management,100,2024-10-21 05:27:58.320000
Michael Payne,Performance Optimization for Mobile Apps,100,2024-10-21 05:27:58.320000
Michael Payne,Supervised Learning,100,2024-10-21 05:27:58.320000
Michael Payne,Graphic Design Basics for Content,100,2024-10-21 05:27:58.320000
Michael Payne,Change Management,100,2024-10-21 05:27:58.320000
Sheila Valdez,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Sheila Valdez,Data Ethics,100,2024-10-21 05:27:58.320000
Sheila Valdez,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Sheila Valdez,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Sheila Valdez,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Sheila Valdez,Risk Management in Finance,100,2024-10-21 05:27:58.320000
Sheila Valdez,Statistical Analysis,100,2024-10-21 05:27:58.320000
Sheila Valdez,Brand Management Online,100,2024-10-21 05:27:58.320000
Sheila Valdez,Introduction to Finance,100,2024-10-21 05:27:58.320000
Sheila Valdez,Deep Learning with TensorFlow,100,2024-10-21 05:27:58.320000
Sheila Valdez,Introduction to Business Analysis,100,2024-10-21 05:27:58.320000
Sheila Valdez,Network Security Fundamentals,100,2024-10-21 05:27:58.320000
Sheila Valdez,Agile Project Management,100,2024-10-21 05:27:58.320000
Sheila Valdez,Content Marketing Strategies,100,2024-10-21 05:27:58.320000
Sheila Valdez,Mobile App Security,100,2024-10-21 05:27:58.320000
Russell Rivera,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Russell Rivera,Data Ethics,100,2024-10-21 05:27:58.320000
Russell Rivera,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Russell Rivera,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Russell Rivera,Corporate Finance Essentials,100,2024-10-21 05:27:58.320000
Russell Rivera,Introduction to Machine Learning,100,2024-10-21 05:27:58.320000
Russell Rivera,Virtual Reality Development,100,2024-10-21 05:27:58.320000
Russell Rivera,Malware Analysis,100,2024-10-21 05:27:58.320000
Russell Rivera,Customer Service Skills for IT,100,2024-10-21 05:27:58.320000
Russell Rivera,AI for Business,100,2024-10-21 05:27:58.320000
Russell Rivera,Personal Finance Skills,100,2024-10-21 05:27:58.320000
Russell Rivera,Conversion Rate Optimization,100,2024-10-21 05:27:58.320000
Russell Rivera,Agile Project Management,100,2024-10-21 05:27:58.320000
Russell Rivera,Frontend Development Basics,100,2024-10-21 05:27:58.320000
Russell Rivera,Operating Systems Overview,100,2024-10-21 05:27:58.320000
Johnny Gray,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Johnny Gray,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Johnny Gray,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Johnny Gray,Data Ethics,100,2024-10-21 05:27:58.320000
Johnny Gray,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Johnny Gray,Malware Analysis,100,2024-10-21 05:27:58.320000
Johnny Gray,AI for Business,100,2024-10-21 05:27:58.320000
Johnny Gray,Monitoring and Logging,100,2024-10-21 05:27:58.320000
Johnny Gray,Customer Service Excellence,100,2024-10-21 05:27:58.320000
Johnny Gray,Project Management Basics,100,2024-10-21 05:27:58.320000
Johnny Gray,AWS Fundamentals,100,2024-10-21 05:27:58.320000
Jamie Sanford,Data Ethics,100,2024-10-21 05:27:58.320000
Jamie Sanford,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Jamie Sanford,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Jamie Sanford,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Jamie Sanford,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.320000
Jamie Sanford,Supervised Learning,100,2024-10-21 05:27:58.320000
Jamie Sanford,Email Marketing Basics,100,2024-10-21 05:27:58.320000
Jamie Sanford,Building Customer Relationships,100,2024-10-21 05:27:58.320000
Jamie Sanford,Customer Service Excellence,100,2024-10-21 05:27:58.320000
Jamie Sanford,Introduction to UI/UX Design,100,2024-10-21 05:27:58.320000
Jamie Sanford,Customer Service Skills for IT,100,2024-10-21 05:27:58.320000
Jamie Sanford,Social Media Marketing,100,2024-10-21 05:27:58.320000
Jamie Sanford,Interaction Design Principles,100,2024-10-21 05:27:58.320000
Deborah Collins,Data Ethics,100,2024-10-21 05:27:58.320000
Deborah Collins,Data Analysis with Pandas,100,2024-10-21 05:27:58.320000
Deborah Collins,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.320000
Deborah Collins,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.320000
Deborah Collins,Customer Service Excellence,100,2024-10-21 05:27:58.320000
Deborah Collins,Design Thinking Process,100,2024-10-21 05:27:58.320000
Deborah Collins,Video Production Basics,100,2024-10-21 05:27:58.320000
Deborah Collins,Supervised Learning,100,2024-10-21 05:27:58.320000
Deborah Collins,Content Management Systems (CMS),100,2024-10-21 05:27:58.320000
Deborah Collins,Business Process Modeling,100,2024-10-21 05:27:58.320000
Deborah Collins,Employee Engagement Techniques,100,2024-10-21 05:27:58.320000
Amy Riley,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Amy Riley,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Amy Riley,Data Ethics,100,2024-10-21 05:27:58.321000
Amy Riley,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Amy Riley,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Amy Riley,Computer Vision Applications,100,2024-10-21 05:27:58.321000
Amy Riley,Wireframing and Prototyping,100,2024-10-21 05:27:58.321000
Amy Riley,Conflict Resolution in HR,100,2024-10-21 05:27:58.321000
Amy Riley,Tokenomics,100,2024-10-21 05:27:58.321000
Amy Riley,Git & GitHub,100,2024-10-21 05:27:58.321000
Amy Riley,Infrastructure as Code,100,2024-10-21 05:27:58.321000
Amy Riley,Multiplayer Game Development,100,2024-10-21 05:27:58.321000
James Cole,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
James Cole,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
James Cole,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
James Cole,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
James Cole,Investing Fundamentals,100,2024-10-21 05:27:58.321000
James Cole,Deep Learning with TensorFlow,100,2024-10-21 05:27:58.321000
James Cole,Reinforcement Learning,100,2024-10-21 05:27:58.321000
James Cole,Hyperledger Basics,100,2024-10-21 05:27:58.321000
James Cole,Web Performance Optimization,100,2024-10-21 05:27:58.321000
James Cole,AI for Business,100,2024-10-21 05:27:58.321000
John Johnson,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
John Johnson,Data Ethics,100,2024-10-21 05:27:58.321000
John Johnson,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
John Johnson,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
John Johnson,Digital Sales Techniques,100,2024-10-21 05:27:58.321000
John Johnson,Publishing Mobile Apps,100,2024-10-21 05:27:58.321000
John Johnson,Natural Language Processing,100,2024-10-21 05:27:58.321000
John Johnson,Presentation Skills for Business Analysts,100,2024-10-21 05:27:58.321000
John Johnson,Continuous Integration and Delivery,100,2024-10-21 05:27:58.321000
John Johnson,Customer Service Skills for IT,100,2024-10-21 05:27:58.321000
John Johnson,API Integration in Mobile Apps,100,2024-10-21 05:27:58.321000
Tina Cruz,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Tina Cruz,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Tina Cruz,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Tina Cruz,Data Ethics,100,2024-10-21 05:27:58.321000
Tina Cruz,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Tina Cruz,Blockchain Security,100,2024-10-21 05:27:58.321000
Tina Cruz,Content Promotion Strategies,100,2024-10-21 05:27:58.321000
Tina Cruz,Deep Learning Fundamentals,100,2024-10-21 05:27:58.321000
Tina Cruz,Deployment of ML Models,100,2024-10-21 05:27:58.321000
Tina Cruz,Financial Analysis Techniques,100,2024-10-21 05:27:58.321000
Mark Jackson,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Mark Jackson,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Mark Jackson,Data Ethics,100,2024-10-21 05:27:58.321000
Mark Jackson,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Mark Jackson,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Mark Jackson,API Development,100,2024-10-21 05:27:58.321000
Mark Jackson,Cloud Security Best Practices,100,2024-10-21 05:27:58.321000
Mark Jackson,Risk Management in Cybersecurity,100,2024-10-21 05:27:58.321000
Mark Jackson,Supervised Learning,100,2024-10-21 05:27:58.321000
Mark Jackson,Serverless Architecture,100,2024-10-21 05:27:58.321000
Mark Jackson,Brand Management Online,100,2024-10-21 05:27:58.321000
Mark Jackson,Publishing Mobile Apps,100,2024-10-21 05:27:58.321000
Stacey Salas,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Stacey Salas,Data Ethics,100,2024-10-21 05:27:58.321000
Stacey Salas,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Stacey Salas,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Stacey Salas,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Stacey Salas,Customer Service Skills for IT,100,2024-10-21 05:27:58.321000
Stacey Salas,Visual Design Basics,100,2024-10-21 05:27:58.321000
Stacey Salas,Interaction Design Principles,100,2024-10-21 05:27:58.321000
Stacey Salas,Google Ads Fundamentals,100,2024-10-21 05:27:58.321000
Stacey Salas,Introduction to Game Development,100,2024-10-21 05:27:58.321000
Jill Bauer,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Jill Bauer,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Jill Bauer,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Jill Bauer,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Jill Bauer,Data Ethics,100,2024-10-21 05:27:58.321000
Jill Bauer,Change Management Strategies,100,2024-10-21 05:27:58.321000
Jill Bauer,Incident Response,100,2024-10-21 05:27:58.321000
Jill Bauer,Web Accessibility Standards,100,2024-10-21 05:27:58.321000
Jill Bauer,Diversity and Inclusion Initiatives,100,2024-10-21 05:27:58.321000
Jill Bauer,Analytics for Marketers,100,2024-10-21 05:27:58.321000
David Gilbert,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
David Gilbert,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
David Gilbert,Data Ethics,100,2024-10-21 05:27:58.321000
David Gilbert,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
David Gilbert,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
David Gilbert,ITIL Foundations,100,2024-10-21 05:27:58.321000
David Gilbert,Personal Finance Skills,100,2024-10-21 05:27:58.321000
David Gilbert,Employee Engagement Techniques,100,2024-10-21 05:27:58.321000
David Gilbert,Graphic Design Basics for Content,100,2024-10-21 05:27:58.321000
David Gilbert,Cryptography Basics,100,2024-10-21 05:27:58.321000
David Gilbert,Blockchain Use Cases,100,2024-10-21 05:27:58.321000
David Gilbert,Blockchain Security,100,2024-10-21 05:27:58.321000
David Gilbert,Project Scheduling Techniques,100,2024-10-21 05:27:58.321000
Michael Garcia,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Michael Garcia,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Michael Garcia,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Michael Garcia,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Michael Garcia,Data Ethics,100,2024-10-21 05:27:58.321000
Michael Garcia,Unsupervised Learning,100,2024-10-21 05:27:58.321000
Michael Garcia,HR Technology Tools,100,2024-10-21 05:27:58.321000
Michael Garcia,Introduction to Human Resources,100,2024-10-21 05:27:58.321000
Michael Garcia,Model Evaluation,100,2024-10-21 05:27:58.321000
Michael Garcia,Quality Management,100,2024-10-21 05:27:58.321000
Michael Garcia,Unity Basics,100,2024-10-21 05:27:58.321000
Jack Hawkins,Data Ethics,100,2024-10-21 05:27:58.321000
Jack Hawkins,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Jack Hawkins,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Jack Hawkins,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Jack Hawkins,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Jack Hawkins,Financial Reporting Standards,100,2024-10-21 05:27:58.321000
Jack Hawkins,Network Security Fundamentals,100,2024-10-21 05:27:58.321000
Jack Hawkins,Ethical Hacking Basics,100,2024-10-21 05:27:58.321000
Jack Hawkins,Talent Acquisition Strategies,100,2024-10-21 05:27:58.321000
Jack Hawkins,Deep Learning Fundamentals,100,2024-10-21 05:27:58.321000
Charles Benjamin,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Charles Benjamin,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Charles Benjamin,Data Ethics,100,2024-10-21 05:27:58.321000
Charles Benjamin,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Charles Benjamin,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Charles Benjamin,Introduction to Human Resources,100,2024-10-21 05:27:58.321000
Charles Benjamin,AI in IoT,100,2024-10-21 05:27:58.321000
Charles Benjamin,Investing Fundamentals,100,2024-10-21 05:27:58.321000
Charles Benjamin,ITIL Foundations,100,2024-10-21 05:27:58.321000
Charles Benjamin,Unity Basics,100,2024-10-21 05:27:58.321000
Charles Benjamin,AI in Robotics,100,2024-10-21 05:27:58.321000
Sara Jacobs,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Sara Jacobs,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Sara Jacobs,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Sara Jacobs,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Sara Jacobs,Data Ethics,100,2024-10-21 05:27:58.321000
Sara Jacobs,Financial Analysis Techniques,100,2024-10-21 05:27:58.321000
Sara Jacobs,Configuration Management with Ansible,100,2024-10-21 05:27:58.321000
Sara Jacobs,Brand Management Online,100,2024-10-21 05:27:58.321000
Sara Jacobs,Supervised Learning,100,2024-10-21 05:27:58.321000
Sara Jacobs,Security Awareness for IT Support,100,2024-10-21 05:27:58.321000
Sara Jacobs,Responsive Design Principles,100,2024-10-21 05:27:58.321000
Mitchell Harris,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Mitchell Harris,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Mitchell Harris,Data Ethics,100,2024-10-21 05:27:58.321000
Mitchell Harris,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Mitchell Harris,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.321000
Mitchell Harris,Backend Development Fundamentals,100,2024-10-21 05:27:58.321000
Mitchell Harris,Collaboration Tools in DevOps,100,2024-10-21 05:27:58.321000
Mitchell Harris,Ethereum Development,100,2024-10-21 05:27:58.321000
Mitchell Harris,DevOps in the Cloud,100,2024-10-21 05:27:58.321000
Mitchell Harris,Introduction to Blockchain,100,2024-10-21 05:27:58.321000
Mitchell Harris,Design Thinking Process,100,2024-10-21 05:27:58.321000
Mitchell Harris,RESTful Services,100,2024-10-21 05:27:58.321000
Mitchell Harris,HR Technology Tools,100,2024-10-21 05:27:58.321000
Mitchell Harris,Remote Support Techniques,100,2024-10-21 05:27:58.321000
Mitchell Harris,Progressive Web Apps (PWAs),100,2024-10-21 05:27:58.321000
Sandra Watkins,Data Analysis with Pandas,100,2024-10-21 05:27:58.321000
Sandra Watkins,Data Ethics,100,2024-10-21 05:27:58.321000
Sandra Watkins,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.321000
Sandra Watkins,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.321000
Sandra Watkins,Training and Development,100,2024-10-21 05:27:58.321000
Sandra Watkins,Ethical Hacking Basics,100,2024-10-21 05:27:58.321000
Sandra Watkins,Frontend Development Basics,100,2024-10-21 05:27:58.321000
Sandra Watkins,AI in Healthcare,100,2024-10-21 05:27:58.321000
Sandra Watkins,Tokenomics,100,2024-10-21 05:27:58.321000
Sandra Watkins,Monitoring and Logging,100,2024-10-21 05:27:58.321000
Sandra Watkins,Smart Contracts Development,100,2024-10-21 05:27:58.321000
Sandra Watkins,Unreal Engine Basics,100,2024-10-21 05:27:58.321000
Jennifer Kerr,Data Ethics,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Data Analysis with Pandas,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Statistical Analysis,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Usability Testing,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Android Development Basics,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Talent Acquisition Strategies,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Stakeholder Analysis,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Unsupervised Learning,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Incident Response,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Security Awareness for IT Support,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Google Ads Fundamentals,100,2024-10-21 05:27:58.322000
Jennifer Kerr,Agile Project Management,100,2024-10-21 05:27:58.322000
David Bates,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.322000
David Bates,Data Analysis with Pandas,100,2024-10-21 05:27:58.322000
David Bates,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.322000
David Bates,Data Ethics,100,2024-10-21 05:27:58.322000
David Bates,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.322000
David Bates,Design Thinking Process,100,2024-10-21 05:27:58.322000
David Bates,Digital Sales Techniques,100,2024-10-21 05:27:58.322000
David Bates,Virtual Reality Development,100,2024-10-21 05:27:58.322000
David Bates,Closing Sales Strategies,100,2024-10-21 05:27:58.322000
David Bates,Publishing Mobile Apps,100,2024-10-21 05:27:58.322000
David Bates,Labor Laws and Compliance,100,2024-10-21 05:27:58.322000
David Bates,Sales Analytics,100,2024-10-21 05:27:58.322000
David Bates,Customer Service Skills for IT,100,2024-10-21 05:27:58.322000
Roy Pugh,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.322000
Roy Pugh,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.322000
Roy Pugh,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.322000
Roy Pugh,Data Ethics,100,2024-10-21 05:27:58.322000
Roy Pugh,Data Analysis with Pandas,100,2024-10-21 05:27:58.322000
Roy Pugh,Vulnerability Assessment,100,2024-10-21 05:27:58.322000
Roy Pugh,Introduction to Business Analysis,100,2024-10-21 05:27:58.322000
Roy Pugh,Risk Management in Projects,100,2024-10-21 05:27:58.322000
Roy Pugh,Google Ads Fundamentals,100,2024-10-21 05:27:58.322000
Roy Pugh,Operating Systems Overview,100,2024-10-21 05:27:58.322000
Roy Pugh,Closing Sales Strategies,100,2024-10-21 05:27:58.322000
Roy Pugh,Content Strategy Development,100,2024-10-21 05:27:58.322000
Roy Pugh,Unsupervised Learning,100,2024-10-21 05:27:58.322000
Roy Pugh,Content Management Systems (CMS),100,2024-10-21 05:27:58.322000
Roy Pugh,Performance Optimization for Mobile Apps,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Data Ethics,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,SEO Best Practices,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Understanding Consumer Behavior,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Financial Reporting Standards,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Budgeting for Projects,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Blockchain Security,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Serverless Architecture,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Machine Learning Basics,100,2024-10-21 05:27:58.322000
Kathleen Gonzalez,Content Marketing Strategies,100,2024-10-21 05:27:58.322000
Theresa Robinson,Data Ethics,100,2024-10-21 05:27:58.322000
Theresa Robinson,Data Analysis with Pandas,100,2024-10-21 05:27:58.322000
Theresa Robinson,Data Analysis for Business Decisions,100,2024-10-21 05:27:58.322000
Theresa Robinson,Data Cleaning & Preprocessing,100,2024-10-21 05:27:58.322000
Theresa Robinson,Data Visualization with Matplotlib,100,2024-10-21 05:27:58.322000
Theresa Robinson,Progressive Web Apps (PWAs),100,2024-10-21 05:27:58.322000
Theresa Robinson,Stakeholder Management,100,2024-10-21 05:27:58.322000
Theresa Robinson,Unreal Engine Basics,100,2024-10-21 05:27:58.322000
Theresa Robinson,Tokenomics,100,2024-10-21 05:27:58.322000
Theresa Robinson,Introduction to Game Development,100,2024-10-21 05:27:58.322000
