User Name,Learning Path Title,Average Rating
Judy Jefferson,Blockchain Technology,80.0
Judy Jefferson,Sales Skills,75.0
Judy Jefferson,Cloud Computing,91.0
Judy Jefferson,IT Support,84.0
Joseph Jones,Data Science,78.75
Joseph Jones,Business Analysis,76.0
Joseph Jones,Human Resources,83.0
Joseph Jones,Artificial Intelligence,78.0
Joseph Jones,Game Development,74.0
Joseph Jones,Project Management,89.0
Joseph Jones,Digital Marketing,81.5
Joseph Jones,Sales Skills,67.0
Joseph Jones,Content Creation,77.0
Donna Coleman,Business Analysis,76.0
Donna Coleman,Data Science,78.5
Donna Coleman,Machine Learning,85.0
Donna Coleman,Project Management,76.0
Donna Coleman,DevOps,79.0
Donna Coleman,Artificial Intelligence,85.0
Donna Coleman,Finance Basics,90.0
Betty Sanchez,Data Science,71.5
Betty Sanchez,Business Analysis,87.0
Betty Sanchez,Web Development,85.0
Betty Sanchez,Mobile App Development,74.0
Betty Sanchez,Finance Basics,82.0
Betty Sanchez,Machine Learning,83.0
Betty Sanchez,Digital Marketing,78.0
Betty Sanchez,Full Stack Development,69.0
Betty Sanchez,Game Development,76.0
Betty Sanchez,Sales Skills,71.0
Anna Burnett,Data Science,82.75
Anna Burnett,Business Analysis,85.5
Anna Burnett,UI/UX Design,80.0
Anna Burnett,Project Management,90.0
Anna Burnett,Sales Skills,83.0
Anna Burnett,Cloud Computing,78.5
Anna Burnett,Blockchain Technology,76.0
Craig Campbell,Data Science,82.8
Craig Campbell,Business Analysis,88.0
Craig Campbell,Blockchain Technology,80.0
Craig Campbell,Game Development,79.0
Craig Campbell,DevOps,68.0
Craig Campbell,Cybersecurity,79.0
Craig Campbell,Web Development,65.0
Craig Campbell,IT Support,83.0
Gabriel Jacobson,Business Analysis,85.0
Gabriel Jacobson,Data Science,73.5
Gabriel Jacobson,Machine Learning,93.0
Gabriel Jacobson,DevOps,88.0
Gabriel Jacobson,Sales Skills,75.0
Gabriel Jacobson,IT Support,63.0
Gabriel Jacobson,Finance Basics,85.0
Gabriel Jacobson,Artificial Intelligence,78.0
Gabriel Jacobson,Cloud Computing,79.0
Gabriel Jacobson,Game Development,86.0
Gabriel Jacobson,Full Stack Development,81.0
Gabriel Jacobson,Human Resources,86.0
Melissa Weeks,Data Science,82.67
Melissa Weeks,Business Analysis,89.0
Melissa Weeks,Artificial Intelligence,88.0
Melissa Weeks,UI/UX Design,75.0
Melissa Weeks,Mobile App Development,69.0
Melissa Weeks,Blockchain Technology,91.0
Melissa Weeks,Sales Skills,82.0
Richard Armstrong,Data Science,79.17
Richard Armstrong,Business Analysis,72.0
Richard Armstrong,IT Support,93.0
Richard Armstrong,Blockchain Technology,86.0
Richard Armstrong,DevOps,76.0
Michael Hernandez,Data Science,81.25
Michael Hernandez,Business Analysis,84.0
Michael Hernandez,Machine Learning,76.0
Michael Hernandez,DevOps,86.0
Michael Hernandez,Game Development,75.0
Michael Hernandez,Web Development,78.0
Michael Hernandez,Artificial Intelligence,67.0
Michael Hernandez,Human Resources,71.0
Amy Stanton,Data Science,87.0
Amy Stanton,Business Analysis,88.0
Amy Stanton,Finance Basics,77.0
Amy Stanton,Cloud Computing,83.0
Amy Stanton,Content Creation,78.0
Amy Stanton,Sales Skills,80.0
Amy Stanton,Mobile App Development,79.0
Michelle Moore,Data Science,76.0
Michelle Moore,Business Analysis,87.0
Michelle Moore,Cloud Computing,85.0
Michelle Moore,Machine Learning,87.0
Michelle Moore,Full Stack Development,90.0
Michelle Moore,DevOps,83.0
Pedro Martinez,Data Science,67.0
Pedro Martinez,Business Analysis,83.0
Pedro Martinez,UI/UX Design,95.0
Pedro Martinez,Machine Learning,74.0
Pedro Martinez,Sales Skills,80.5
Pedro Martinez,Cloud Computing,72.0
Pedro Martinez,Game Development,87.0
Pedro Martinez,Human Resources,82.0
Pedro Martinez,DevOps,89.0
Pedro Martinez,Web Development,68.0
Joshua Carter,Data Science,81.67
Joshua Carter,Business Analysis,78.0
Joshua Carter,Game Development,92.0
Joshua Carter,Sales Skills,78.0
Joshua Carter,Content Creation,76.0
Joshua Carter,Project Management,72.0
Joshua Carter,Finance Basics,83.0
Jay Cunningham,Data Science,79.0
Jay Cunningham,Business Analysis,79.0
Jay Cunningham,Content Creation,67.0
Jay Cunningham,Machine Learning,80.5
Jay Cunningham,Game Development,75.0
Jay Cunningham,Artificial Intelligence,76.0
Jay Cunningham,Web Development,85.0
Jay Cunningham,Cloud Computing,75.0
Joel Williams,Business Analysis,76.25
Joel Williams,Data Science,87.4
Joel Williams,Cybersecurity,76.0
Joel Williams,Game Development,89.0
Joel Williams,Digital Marketing,81.0
Joel Williams,DevOps,79.0
Robert Weber,Data Science,82.0
Robert Weber,Business Analysis,85.0
Robert Weber,Cybersecurity,77.5
Robert Weber,Machine Learning,85.0
Robert Weber,Digital Marketing,90.0
Robert Weber,Web Development,93.0
Robert Weber,Human Resources,75.0
Robert Weber,Project Management,82.0
Robert Weber,Blockchain Technology,83.0
Timothy Rose,Data Science,82.75
Timothy Rose,Business Analysis,93.0
Timothy Rose,Machine Learning,79.0
Timothy Rose,Digital Marketing,77.0
Timothy Rose,Sales Skills,80.0
Timothy Rose,Human Resources,82.0
Timothy Rose,Cloud Computing,86.0
Timothy Rose,Web Development,74.0
Timothy Rose,Content Creation,88.0
Charles Noble,Data Science,83.25
Charles Noble,Business Analysis,92.0
Charles Noble,Mobile App Development,74.0
Charles Noble,Full Stack Development,90.0
Charles Noble,Human Resources,88.0
Charles Noble,Game Development,80.0
Charles Noble,DevOps,81.0
Alicia Burch,Data Science,84.0
Alicia Burch,Business Analysis,79.33
Alicia Burch,DevOps,63.0
Alicia Burch,Content Creation,80.0
Alicia Burch,Sales Skills,78.0
Alicia Burch,Digital Marketing,64.0
Alicia Burch,Full Stack Development,82.0
Alicia Burch,Cybersecurity,96.0
Alicia Burch,Game Development,83.0
Brian Gilbert,Data Science,68.5
Brian Gilbert,Business Analysis,89.0
Brian Gilbert,UI/UX Design,93.0
Brian Gilbert,Finance Basics,92.0
Brian Gilbert,Machine Learning,67.0
Brian Gilbert,Human Resources,84.0
Brian Gilbert,Digital Marketing,89.0
Brian Gilbert,Cybersecurity,69.0
Kelly Johnson,Data Science,86.2
Kelly Johnson,Business Analysis,85.0
Kelly Johnson,Cloud Computing,74.0
Kelly Johnson,Full Stack Development,72.0
Kelly Johnson,Human Resources,86.0
Kelly Johnson,IT Support,84.0
Kelly Johnson,Game Development,90.0
Kelly Johnson,Sales Skills,83.0
Blake Glass,Data Science,78.25
Blake Glass,Business Analysis,80.0
Blake Glass,Web Development,69.5
Blake Glass,DevOps,78.5
Blake Glass,IT Support,85.0
Blake Glass,Finance Basics,79.0
Blake Glass,Cybersecurity,77.0
John Anderson,Business Analysis,84.0
John Anderson,Data Science,79.8
John Anderson,Mobile App Development,93.0
John Anderson,Full Stack Development,88.0
John Anderson,Human Resources,71.0
John Anderson,Sales Skills,78.0
John Anderson,DevOps,82.0
Katherine Davis,Data Science,79.0
Katherine Davis,Business Analysis,79.5
Katherine Davis,Sales Skills,82.0
Katherine Davis,Finance Basics,82.0
Katherine Davis,Mobile App Development,81.0
Katherine Davis,Game Development,77.0
Katherine Davis,UI/UX Design,89.0
Katherine Davis,DevOps,79.5
Katherine Davis,Project Management,78.0
Nathaniel Walker,Data Science,78.0
Nathaniel Walker,Business Analysis,70.0
Nathaniel Walker,Human Resources,82.0
Nathaniel Walker,Finance Basics,82.0
Nathaniel Walker,Content Creation,76.0
Nathaniel Walker,Blockchain Technology,69.0
Nathaniel Walker,Game Development,72.0
Michael Ortiz,Data Science,82.8
Michael Ortiz,Business Analysis,90.5
Michael Ortiz,Web Development,82.0
Michael Ortiz,Mobile App Development,85.0
Michael Ortiz,Full Stack Development,72.0
Michael Ortiz,IT Support,70.0
Michael Ortiz,Content Creation,86.0
Michael Ortiz,Game Development,91.0
Erin Webb,Data Science,76.0
Erin Webb,Business Analysis,83.0
Erin Webb,UI/UX Design,73.5
Erin Webb,Content Creation,77.0
Erin Webb,Artificial Intelligence,79.0
Erin Webb,Blockchain Technology,84.0
Erin Webb,Machine Learning,82.0
Erin Webb,Cybersecurity,75.0
Nicolas Higgins,Data Science,86.5
Nicolas Higgins,Business Analysis,69.0
Nicolas Higgins,Full Stack Development,80.0
Nicolas Higgins,Sales Skills,89.0
Nicolas Higgins,Human Resources,65.0
Nicolas Higgins,Web Development,82.0
Nicolas Higgins,Artificial Intelligence,92.0
Nicolas Higgins,IT Support,69.0
Lori Barker,Data Science,80.33
Lori Barker,Business Analysis,79.0
Lori Barker,Content Creation,86.0
Lori Barker,Sales Skills,83.0
Lori Barker,UI/UX Design,74.5
Lori Barker,Project Management,79.0
Lori Barker,DevOps,77.0
Lori Barker,Blockchain Technology,66.0
Leslie Jackson,Business Analysis,71.5
Leslie Jackson,Data Science,78.0
Leslie Jackson,Project Management,82.0
Leslie Jackson,Web Development,77.5
Leslie Jackson,Finance Basics,81.0
Leslie Jackson,Digital Marketing,72.0
Leslie Jackson,DevOps,81.0
Jasmine Ryan,Data Science,83.25
Jasmine Ryan,Business Analysis,77.0
Jasmine Ryan,Human Resources,82.5
Jasmine Ryan,Web Development,77.0
Jasmine Ryan,DevOps,76.0
Jasmine Ryan,Project Management,74.0
Jasmine Ryan,Machine Learning,73.0
Noah Adams,Business Analysis,79.0
Noah Adams,Data Science,83.5
Noah Adams,Project Management,83.5
Noah Adams,Digital Marketing,84.0
Noah Adams,Sales Skills,80.5
Noah Adams,Machine Learning,65.0
Noah Adams,Web Development,75.0
Noah Adams,Content Creation,81.0
Noah Adams,Cybersecurity,91.0
Noah Adams,Game Development,81.0
Sylvia Zimmerman,Data Science,81.0
Sylvia Zimmerman,Business Analysis,86.0
Sylvia Zimmerman,Mobile App Development,74.0
Sylvia Zimmerman,UI/UX Design,93.0
Sylvia Zimmerman,Machine Learning,81.0
Sylvia Zimmerman,Finance Basics,91.0
Sylvia Zimmerman,Project Management,86.0
Sharon Gomez,Data Science,78.0
Sharon Gomez,Business Analysis,83.0
Sharon Gomez,Human Resources,78.0
Sharon Gomez,Web Development,81.0
Sharon Gomez,Mobile App Development,82.0
Sharon Gomez,Sales Skills,66.0
Sharon Gomez,Full Stack Development,80.0
Sharon Gomez,IT Support,83.0
Sharon Gomez,DevOps,86.0
Sharon Gomez,Cybersecurity,77.0
Sharon Gomez,UI/UX Design,68.0
Donna Rocha,Data Science,80.5
Donna Rocha,Business Analysis,82.0
Donna Rocha,Full Stack Development,69.0
Donna Rocha,Machine Learning,67.0
Donna Rocha,Mobile App Development,84.0
Donna Rocha,DevOps,77.0
Donna Rocha,Project Management,80.0
Patrick Ferguson,Data Science,84.2
Patrick Ferguson,Business Analysis,84.0
Patrick Ferguson,DevOps,83.0
Patrick Ferguson,Project Management,78.0
Patrick Ferguson,Mobile App Development,81.0
Patrick Ferguson,Cybersecurity,83.0
Patrick Ferguson,Content Creation,78.0
Patrick Ferguson,Full Stack Development,88.0
Karen Rojas,Data Science,78.2
Karen Rojas,Business Analysis,94.0
Karen Rojas,Cybersecurity,81.5
Karen Rojas,Mobile App Development,84.0
Karen Rojas,Content Creation,80.0
Karen Rojas,Blockchain Technology,78.5
Karen Rojas,Machine Learning,86.0
Karen Rojas,Game Development,79.0
Karen Rojas,DevOps,86.0
Jeremy Grimes,Data Science,84.75
Jeremy Grimes,Business Analysis,81.5
Jeremy Grimes,Finance Basics,81.0
Jeremy Grimes,Mobile App Development,71.0
Jeremy Grimes,Digital Marketing,74.0
Jeremy Grimes,Sales Skills,79.0
Jeremy Grimes,IT Support,69.0
Jeffrey Whitaker,Data Science,77.0
Jeffrey Whitaker,Business Analysis,92.0
Jeffrey Whitaker,Artificial Intelligence,80.0
Jeffrey Whitaker,Full Stack Development,78.0
Jeffrey Whitaker,DevOps,79.0
Jeffrey Whitaker,Cloud Computing,90.0
Jeffrey Whitaker,Mobile App Development,71.5
Jeffrey Whitaker,Finance Basics,89.0
Jeffrey Whitaker,Cybersecurity,95.0
Monique Duarte,Data Science,90.25
Monique Duarte,Business Analysis,82.0
Monique Duarte,Cloud Computing,93.0
Monique Duarte,Human Resources,92.0
Monique Duarte,UI/UX Design,67.0
Monique Duarte,Game Development,88.0
Monique Duarte,Sales Skills,88.0
Monique Duarte,IT Support,78.0
Drew Thompson,Data Science,81.5
Drew Thompson,Business Analysis,80.0
Drew Thompson,Digital Marketing,81.5
Drew Thompson,Game Development,86.0
Drew Thompson,Mobile App Development,70.5
Drew Thompson,Artificial Intelligence,80.5
Drew Thompson,IT Support,90.0
Drew Thompson,Finance Basics,79.0
Drew Thompson,Machine Learning,81.0
William Hicks,Data Science,75.67
William Hicks,Business Analysis,70.0
William Hicks,Game Development,73.5
William Hicks,Finance Basics,89.0
William Hicks,Project Management,85.0
William Hicks,UI/UX Design,85.0
William Hicks,Human Resources,84.0
William Hicks,DevOps,70.0
William Hicks,Blockchain Technology,96.0
Jennifer Wallace,Business Analysis,83.5
Jennifer Wallace,Data Science,76.6
Jennifer Wallace,Web Development,75.0
Jennifer Wallace,Mobile App Development,73.0
Jennifer Wallace,Machine Learning,93.0
Jennifer Wallace,UI/UX Design,71.0
Jessica Ferguson,Data Science,76.75
Jessica Ferguson,Business Analysis,68.0
Jessica Ferguson,IT Support,80.0
Jessica Ferguson,Sales Skills,91.0
Jessica Ferguson,Mobile App Development,83.0
Jessica Ferguson,Project Management,79.0
Jessica Ferguson,Full Stack Development,91.0
Jessica Ferguson,Human Resources,80.0
Jessica Ferguson,Game Development,76.0
Rachael Snow,Data Science,80.75
Rachael Snow,Business Analysis,79.0
Rachael Snow,Finance Basics,84.5
Rachael Snow,Game Development,73.0
Rachael Snow,Web Development,66.0
Rachael Snow,Machine Learning,84.0
Dustin Alvarez,Data Science,80.0
Dustin Alvarez,Business Analysis,73.5
Dustin Alvarez,Digital Marketing,74.0
Dustin Alvarez,UI/UX Design,67.0
Dustin Alvarez,Blockchain Technology,69.0
Dustin Alvarez,Mobile App Development,71.0
Dustin Alvarez,Game Development,68.0
Dustin Alvarez,Cloud Computing,66.0
Dustin Alvarez,Web Development,69.0
Dustin Alvarez,Sales Skills,92.0
Jonathan Perry,Data Science,74.25
Jonathan Perry,Business Analysis,86.0
Jonathan Perry,DevOps,65.0
Jonathan Perry,Machine Learning,76.0
Jonathan Perry,Human Resources,79.0
Jonathan Perry,UI/UX Design,72.0
Jonathan Perry,Cloud Computing,94.0
Jonathan Perry,Full Stack Development,78.0
Jonathan Perry,Finance Basics,88.0
Thomas Lee,Business Analysis,79.0
Thomas Lee,Data Science,81.0
Thomas Lee,Finance Basics,76.5
Thomas Lee,Project Management,75.0
Thomas Lee,Blockchain Technology,77.5
Thomas Lee,Full Stack Development,80.0
Thomas Lee,Sales Skills,91.0
Emily Middleton,Data Science,81.5
Emily Middleton,Business Analysis,85.0
Emily Middleton,Content Creation,75.0
Emily Middleton,Cybersecurity,89.0
Emily Middleton,Finance Basics,82.0
Emily Middleton,Game Development,73.0
Emily Middleton,Full Stack Development,79.0
Emily Middleton,Artificial Intelligence,96.0
Emily Middleton,UI/UX Design,77.0
Emily Middleton,Project Management,91.0
Elizabeth Diaz,Data Science,80.5
Elizabeth Diaz,Business Analysis,74.0
Elizabeth Diaz,Sales Skills,82.0
Elizabeth Diaz,Cloud Computing,74.0
Elizabeth Diaz,Human Resources,89.0
Elizabeth Diaz,Machine Learning,81.0
Elizabeth Diaz,Content Creation,91.0
Diana Sharp,Data Science,81.25
Diana Sharp,Business Analysis,90.0
Diana Sharp,UI/UX Design,89.5
Diana Sharp,Content Creation,79.0
Diana Sharp,Digital Marketing,73.5
Diana Sharp,Web Development,89.0
Valerie Branch,Data Science,75.25
Valerie Branch,Business Analysis,83.0
Valerie Branch,DevOps,83.0
Valerie Branch,Human Resources,83.0
Valerie Branch,Cybersecurity,91.0
Valerie Branch,Finance Basics,75.0
Valerie Branch,Digital Marketing,70.0
Valerie Branch,Game Development,82.0
Valerie Branch,Mobile App Development,89.0
Valerie Branch,Blockchain Technology,64.0
Valerie Branch,Full Stack Development,77.0
Michael Mcguire,Data Science,83.0
Michael Mcguire,Business Analysis,84.0
Michael Mcguire,Game Development,72.0
Michael Mcguire,Artificial Intelligence,81.0
Michael Mcguire,Web Development,74.0
Michael Mcguire,IT Support,81.0
Michael Mcguire,Finance Basics,73.0
Tiffany Brock,Data Science,88.25
Tiffany Brock,Business Analysis,85.5
Tiffany Brock,Project Management,86.0
Tiffany Brock,IT Support,77.0
Tiffany Brock,Web Development,81.0
Megan Miller,Business Analysis,84.5
Megan Miller,Data Science,79.5
Megan Miller,IT Support,69.0
Megan Miller,Finance Basics,81.0
Megan Miller,Blockchain Technology,77.0
Megan Miller,Web Development,92.0
Megan Miller,Sales Skills,72.0
Megan Miller,Project Management,78.0
Megan Miller,Mobile App Development,79.0
Gary Wilson,Data Science,83.0
Gary Wilson,Business Analysis,82.0
Gary Wilson,Web Development,89.0
Gary Wilson,Artificial Intelligence,84.0
Gary Wilson,Content Creation,82.0
Gary Wilson,Mobile App Development,77.0
Gary Wilson,Project Management,65.0
Gary Wilson,Sales Skills,97.0
Richard Spencer,Data Science,78.25
Richard Spencer,Business Analysis,79.0
Richard Spencer,Web Development,72.0
Richard Spencer,DevOps,87.5
Richard Spencer,Mobile App Development,90.0
Richard Spencer,Blockchain Technology,85.0
Andrew Cook,Data Science,80.75
Andrew Cook,Business Analysis,85.0
Andrew Cook,IT Support,76.5
Andrew Cook,Blockchain Technology,72.0
Andrew Cook,Game Development,75.5
Andrew Cook,DevOps,86.0
Andrew Cook,Web Development,69.0
Andrew Cook,Project Management,89.0
Andrew Cook,Full Stack Development,75.0
Andrew Cook,Digital Marketing,93.0
Melissa Fox,Data Science,82.25
Melissa Fox,Business Analysis,75.0
Melissa Fox,Cloud Computing,84.0
Melissa Fox,DevOps,86.0
Melissa Fox,Artificial Intelligence,78.0
Melissa Fox,UI/UX Design,78.0
Melissa Fox,Game Development,78.0
Melissa Fox,Content Creation,81.0
Thomas Johnston,Data Science,84.25
Thomas Johnston,Business Analysis,78.0
Thomas Johnston,Full Stack Development,78.0
Thomas Johnston,DevOps,83.0
Thomas Johnston,Human Resources,78.0
Thomas Johnston,UI/UX Design,89.0
Kevin Villarreal,Data Science,83.0
Kevin Villarreal,Business Analysis,73.5
Kevin Villarreal,DevOps,82.5
Kevin Villarreal,Human Resources,84.0
Kevin Villarreal,Mobile App Development,84.0
Kevin Villarreal,IT Support,87.0
Kevin Villarreal,Machine Learning,88.0
Kevin Villarreal,Cybersecurity,91.0
Michael Payne,Data Science,77.0
Michael Payne,Business Analysis,73.5
Michael Payne,Mobile App Development,76.5
Michael Payne,Game Development,80.0
Michael Payne,Machine Learning,68.0
Michael Payne,Content Creation,75.0
Michael Payne,Project Management,73.0
Sheila Valdez,Data Science,80.5
Sheila Valdez,Business Analysis,82.0
Sheila Valdez,Finance Basics,76.5
Sheila Valdez,Digital Marketing,87.5
Sheila Valdez,Cybersecurity,86.0
Sheila Valdez,Project Management,77.0
Sheila Valdez,Mobile App Development,80.0
Russell Rivera,Data Science,76.75
Russell Rivera,Finance Basics,83.5
Russell Rivera,Machine Learning,80.0
Russell Rivera,Game Development,71.0
Russell Rivera,Cybersecurity,89.0
Russell Rivera,IT Support,81.5
Russell Rivera,Artificial Intelligence,83.0
Russell Rivera,Digital Marketing,75.0
Russell Rivera,Project Management,85.0
Russell Rivera,Web Development,88.0
Johnny Gray,Business Analysis,85.0
Johnny Gray,Data Science,82.75
Johnny Gray,Cybersecurity,91.0
Johnny Gray,Artificial Intelligence,90.0
Johnny Gray,DevOps,76.0
Johnny Gray,Sales Skills,78.0
Johnny Gray,Project Management,84.0
Johnny Gray,Cloud Computing,83.0
Jamie Sanford,Data Science,80.25
Jamie Sanford,Business Analysis,82.0
Jamie Sanford,Machine Learning,85.0
Jamie Sanford,Digital Marketing,89.5
Jamie Sanford,Sales Skills,76.0
Jamie Sanford,UI/UX Design,76.5
Jamie Sanford,IT Support,77.0
Deborah Collins,Data Science,77.0
Deborah Collins,Business Analysis,73.0
Deborah Collins,Sales Skills,72.0
Deborah Collins,UI/UX Design,90.0
Deborah Collins,Content Creation,95.0
Deborah Collins,Machine Learning,69.0
Deborah Collins,Web Development,79.0
Deborah Collins,Human Resources,62.0
Amy Riley,Data Science,77.75
Amy Riley,Business Analysis,91.0
Amy Riley,Artificial Intelligence,81.0
Amy Riley,UI/UX Design,79.0
Amy Riley,Human Resources,95.0
Amy Riley,Blockchain Technology,87.0
Amy Riley,Full Stack Development,83.0
Amy Riley,DevOps,84.0
Amy Riley,Game Development,92.0
James Cole,Data Science,87.5
James Cole,Business Analysis,96.0
James Cole,Finance Basics,74.0
James Cole,Machine Learning,85.0
James Cole,Blockchain Technology,80.0
James Cole,Web Development,74.0
James Cole,Artificial Intelligence,74.0
John Johnson,Data Science,81.5
John Johnson,Business Analysis,80.0
John Johnson,Sales Skills,94.0
John Johnson,Mobile App Development,81.0
John Johnson,DevOps,71.0
John Johnson,IT Support,89.0
Tina Cruz,Data Science,88.0
Tina Cruz,Business Analysis,89.0
Tina Cruz,Blockchain Technology,75.0
Tina Cruz,Content Creation,81.0
Tina Cruz,Machine Learning,86.0
Tina Cruz,Finance Basics,94.0
Mark Jackson,Data Science,82.5
Mark Jackson,Business Analysis,71.0
Mark Jackson,Full Stack Development,79.0
Mark Jackson,Cloud Computing,85.5
Mark Jackson,Cybersecurity,82.0
Mark Jackson,Machine Learning,87.0
Mark Jackson,Digital Marketing,96.0
Mark Jackson,Mobile App Development,81.0
Stacey Salas,Data Science,78.5
Stacey Salas,Business Analysis,66.0
Stacey Salas,IT Support,88.0
Stacey Salas,UI/UX Design,83.5
Stacey Salas,Digital Marketing,78.0
Stacey Salas,Game Development,79.0
Jill Bauer,Data Science,87.5
Jill Bauer,Business Analysis,81.0
Jill Bauer,Cybersecurity,77.0
Jill Bauer,Web Development,76.0
Jill Bauer,Human Resources,74.0
Jill Bauer,Digital Marketing,80.0
David Gilbert,Business Analysis,91.0
David Gilbert,Data Science,82.25
David Gilbert,IT Support,75.0
David Gilbert,Finance Basics,80.0
David Gilbert,Human Resources,78.0
David Gilbert,Content Creation,73.0
David Gilbert,Cybersecurity,78.0
David Gilbert,Blockchain Technology,80.5
David Gilbert,Project Management,65.0
Michael Garcia,Business Analysis,79.0
Michael Garcia,Data Science,78.0
Michael Garcia,Machine Learning,75.5
Michael Garcia,Human Resources,73.0
Michael Garcia,Project Management,92.0
Michael Garcia,Game Development,82.0
Jack Hawkins,Data Science,82.0
Jack Hawkins,Business Analysis,90.0
Jack Hawkins,Finance Basics,76.0
Jack Hawkins,Cybersecurity,72.0
Jack Hawkins,Human Resources,92.0
Jack Hawkins,Machine Learning,82.0
Charles Benjamin,Data Science,74.0
Charles Benjamin,Business Analysis,94.0
Charles Benjamin,Human Resources,72.0
Charles Benjamin,Artificial Intelligence,84.5
Charles Benjamin,Finance Basics,74.0
Charles Benjamin,IT Support,76.0
Charles Benjamin,Game Development,65.0
Sara Jacobs,Data Science,73.5
Sara Jacobs,Business Analysis,78.0
Sara Jacobs,Finance Basics,73.0
Sara Jacobs,DevOps,84.0
Sara Jacobs,Digital Marketing,68.0
Sara Jacobs,Machine Learning,86.0
Sara Jacobs,IT Support,83.0
Sara Jacobs,UI/UX Design,76.0
Mitchell Harris,Business Analysis,72.0
Mitchell Harris,Data Science,80.5
Mitchell Harris,Web Development,76.0
Mitchell Harris,DevOps,88.0
Mitchell Harris,Blockchain Technology,85.5
Mitchell Harris,Cloud Computing,87.0
Mitchell Harris,UI/UX Design,81.0
Mitchell Harris,Full Stack Development,81.0
Mitchell Harris,Human Resources,79.0
Mitchell Harris,IT Support,68.0
Sandra Watkins,Data Science,69.67
Sandra Watkins,Business Analysis,89.0
Sandra Watkins,Human Resources,84.0
Sandra Watkins,Cybersecurity,71.0
Sandra Watkins,Web Development,84.0
Sandra Watkins,Artificial Intelligence,94.0
Sandra Watkins,Blockchain Technology,75.0
Sandra Watkins,DevOps,98.0
Sandra Watkins,Game Development,85.0
Jennifer Kerr,Data Science,84.4
Jennifer Kerr,Business Analysis,74.5
Jennifer Kerr,UI/UX Design,85.0
Jennifer Kerr,Mobile App Development,87.0
Jennifer Kerr,Human Resources,92.0
Jennifer Kerr,Machine Learning,88.0
Jennifer Kerr,Cybersecurity,80.0
Jennifer Kerr,IT Support,71.0
Jennifer Kerr,Digital Marketing,79.0
Jennifer Kerr,Project Management,90.0
David Bates,Data Science,75.25
David Bates,Business Analysis,89.0
David Bates,UI/UX Design,69.0
David Bates,Sales Skills,72.33
David Bates,Game Development,71.0
David Bates,Mobile App Development,75.0
David Bates,Human Resources,87.0
David Bates,IT Support,84.0
Roy Pugh,Business Analysis,88.5
Roy Pugh,Data Science,84.5
Roy Pugh,Cybersecurity,80.0
Roy Pugh,Project Management,82.0
Roy Pugh,Digital Marketing,88.0
Roy Pugh,IT Support,81.0
Roy Pugh,Sales Skills,81.0
Roy Pugh,Content Creation,92.0
Roy Pugh,Machine Learning,80.0
Roy Pugh,Web Development,68.0
Roy Pugh,Mobile App Development,77.0
Kathleen Gonzalez,Data Science,79.0
Kathleen Gonzalez,Business Analysis,96.0
Kathleen Gonzalez,Web Development,81.0
Kathleen Gonzalez,Sales Skills,86.0
Kathleen Gonzalez,Finance Basics,81.0
Kathleen Gonzalez,Project Management,71.0
Kathleen Gonzalez,Blockchain Technology,65.0
Kathleen Gonzalez,Cloud Computing,94.0
Kathleen Gonzalez,Digital Marketing,94.0
Theresa Robinson,Data Science,84.5
Theresa Robinson,Business Analysis,76.0
Theresa Robinson,Web Development,86.0
Theresa Robinson,Project Management,79.0
Theresa Robinson,Game Development,83.0
Theresa Robinson,Blockchain Technology,65.0
Christopher Daniel,Business Analysis,78.0
Christopher Daniel,Data Science,73.75
Christopher Daniel,Digital Marketing,76.0
Christopher Daniel,Human Resources,79.0
Christopher Daniel,Finance Basics,68.0
Christopher Daniel,Content Creation,80.0
Christopher Daniel,Game Development,67.0
Jerome Jones,Data Science,81.75
Jerome Jones,Business Analysis,71.0
Jerome Jones,Blockchain Technology,79.0
Jerome Jones,Sales Skills,82.0
Jerome Jones,UI/UX Design,76.0
Jerome Jones,Artificial Intelligence,78.0
Jerome Jones,Human Resources,91.0
Jerome Jones,Cybersecurity,84.0
Jerome Jones,Game Development,81.0
Jerome Jones,Finance Basics,87.0
Troy Nelson,Data Science,79.25
Troy Nelson,Business Analysis,85.0
Troy Nelson,DevOps,97.0
Troy Nelson,IT Support,83.0
Troy Nelson,Artificial Intelligence,84.0
Troy Nelson,Digital Marketing,91.0
John Woods,Data Science,81.0
John Woods,Business Analysis,75.0
John Woods,IT Support,76.0
John Woods,Blockchain Technology,81.0
John Woods,Cybersecurity,75.0
John Woods,Project Management,82.0
John Woods,Web Development,83.0
John Woods,Mobile App Development,94.0
Samantha Rosales,Data Science,81.0
Samantha Rosales,Business Analysis,68.0
Samantha Rosales,DevOps,64.0
Samantha Rosales,Mobile App Development,86.0
Samantha Rosales,Game Development,84.5
Samantha Rosales,Web Development,70.5
Samantha Rosales,Sales Skills,67.0
Kathryn Morgan,Data Science,72.0
Kathryn Morgan,Business Analysis,80.5
Kathryn Morgan,Digital Marketing,84.0
Kathryn Morgan,DevOps,79.5
Kathryn Morgan,Web Development,73.0
Kathryn Morgan,Mobile App Development,83.0
Kathryn Morgan,Human Resources,76.0
Kathryn Morgan,Cybersecurity,73.0
Kathryn Morgan,Artificial Intelligence,78.0
Kathryn Morgan,Sales Skills,85.0
Andrew Jackson,Data Science,81.0
Andrew Jackson,Business Analysis,75.0
Andrew Jackson,UI/UX Design,82.0
Andrew Jackson,Full Stack Development,74.0
