id_user,name,designation,role,id_summary,user_id,average_rating,learning_path_id
241,Abigail Dalton,Front-end Engineer,employee,1920.0,241.0,83.0,2.0
241,Abigail Dalton,Front-end Engineer,employee,1921.0,241.0,75.0,16.0
241,Abigail Dalton,Front-end Engineer,employee,1922.0,241.0,88.0,1.0
241,Abigail Dalton,Front-end Engineer,employee,1923.0,241.0,77.0,3.0
241,Abigail Dalton,Front-end Engineer,employee,1924.0,241.0,86.0,19.0
241,Abigail Dalton,Front-end Engineer,employee,1925.0,241.0,76.0,18.0
241,Abigail Dalton,Front-end Engineer,employee,1926.0,241.0,75.0,11.0
241,Abigail Dalton,Front-end Engineer,employee,1927.0,241.0,80.0,9.0
242,Jill White,Front-end Engineer,employee,1928.0,242.0,78.75,2.0
242,Jill White,Front-end Engineer,employee,1929.0,242.0,90.67,17.0
242,Jill White,Front-end Engineer,employee,1930.0,242.0,81.0,9.0
242,Jill White,Front-end Engineer,employee,1931.0,242.0,79.5,14.0
242,Jill White,Front-end Engineer,employee,1932.0,242.0,75.5,11.0
242,Jill White,Front-end Engineer,employee,1933.0,242.0,88.0,1.0
242,Jill White,Front-end Engineer,employee,1934.0,242.0,87.0,3.0
242,Jill White,Front-end Engineer,employee,1935.0,242.0,62.0,20.0
243,Felicia Rice,Software Engineer,employee,1936.0,243.0,83.0,2.0
243,Felicia Rice,Software Engineer,employee,1937.0,243.0,87.0,17.0
243,Felicia Rice,Software Engineer,employee,1938.0,243.0,81.33,11.0
243,Felicia Rice,Software Engineer,employee,1939.0,243.0,88.0,18.0
243,Felicia Rice,Software Engineer,employee,1940.0,243.0,77.0,9.0
243,Felicia Rice,Software Engineer,employee,1941.0,243.0,84.0,14.0
243,Felicia Rice,Software Engineer,employee,1942.0,243.0,91.0,15.0
243,Felicia Rice,Software Engineer,employee,1943.0,243.0,91.0,5.0
243,Felicia Rice,Software Engineer,employee,1944.0,243.0,91.0,10.0
244,Allison Fischer,Network Engineer,employee,1945.0,244.0,74.25,2.0
244,Allison Fischer,Network Engineer,employee,1946.0,244.0,76.5,17.0
244,Allison Fischer,Network Engineer,employee,1947.0,244.0,78.0,18.0
244,Allison Fischer,Network Engineer,employee,1948.0,244.0,84.0,13.0
244,Allison Fischer,Network Engineer,employee,1949.0,244.0,82.0,15.0
244,Allison Fischer,Network Engineer,employee,1950.0,244.0,78.0,12.0
245,Allison Hall,Mobile App Engineer,employee,1951.0,245.0,79.0,2.0
245,Allison Hall,Mobile App Engineer,employee,1952.0,245.0,74.0,17.0
245,Allison Hall,Mobile App Engineer,employee,1953.0,245.0,86.0,7.0
245,Allison Hall,Mobile App Engineer,employee,1954.0,245.0,78.0,18.0
245,Allison Hall,Mobile App Engineer,employee,1955.0,245.0,77.0,12.0
245,Allison Hall,Mobile App Engineer,employee,1956.0,245.0,84.0,14.0
246,Mark Shaw,DevOps Engineer,employee,1957.0,246.0,81.0,17.0
246,Mark Shaw,DevOps Engineer,employee,1958.0,246.0,83.0,2.0
246,Mark Shaw,DevOps Engineer,employee,1959.0,246.0,74.0,12.0
246,Mark Shaw,DevOps Engineer,employee,1960.0,246.0,90.0,4.0
246,Mark Shaw,DevOps Engineer,employee,1961.0,246.0,84.0,15.0
246,Mark Shaw,DevOps Engineer,employee,1962.0,246.0,91.0,8.0
247,Michelle Henderson,QA Engineer,employee,1963.0,247.0,80.5,2.0
247,Michelle Henderson,QA Engineer,employee,1964.0,247.0,82.0,17.0
247,Michelle Henderson,QA Engineer,employee,1965.0,247.0,86.5,4.0
247,Michelle Henderson,QA Engineer,employee,1966.0,247.0,75.0,8.0
247,Michelle Henderson,QA Engineer,employee,1967.0,247.0,78.0,11.0
247,Michelle Henderson,QA Engineer,employee,1968.0,247.0,94.0,19.0
247,Michelle Henderson,QA Engineer,employee,1969.0,247.0,67.0,6.0
248,Kyle Price,Software Engineer,employee,1970.0,248.0,74.0,2.0
248,Kyle Price,Software Engineer,employee,1971.0,248.0,84.0,17.0
248,Kyle Price,Software Engineer,employee,1972.0,248.0,73.0,16.0
248,Kyle Price,Software Engineer,employee,1973.0,248.0,87.0,15.0
248,Kyle Price,Software Engineer,employee,1974.0,248.0,80.0,20.0
248,Kyle Price,Software Engineer,employee,1975.0,248.0,90.0,5.0
248,Kyle Price,Software Engineer,employee,1976.0,248.0,69.0,4.0
248,Kyle Price,Software Engineer,employee,1977.0,248.0,84.0,11.0
248,Kyle Price,Software Engineer,employee,1978.0,248.0,66.0,10.0
249,Nicole Hodge,Mobile App Engineer,employee,1979.0,249.0,74.25,2.0
249,Nicole Hodge,Mobile App Engineer,employee,1980.0,249.0,88.0,17.0
249,Nicole Hodge,Mobile App Engineer,employee,1981.0,249.0,86.0,19.0
249,Nicole Hodge,Mobile App Engineer,employee,1982.0,249.0,73.0,12.0
249,Nicole Hodge,Mobile App Engineer,employee,1983.0,249.0,82.0,16.0
249,Nicole Hodge,Mobile App Engineer,employee,1984.0,249.0,77.0,18.0
249,Nicole Hodge,Mobile App Engineer,employee,1985.0,249.0,85.0,8.0
250,Kristin Thompson,Mobile App Engineer,employee,1986.0,250.0,66.0,17.0
250,Kristin Thompson,Mobile App Engineer,employee,1987.0,250.0,79.25,2.0
250,Kristin Thompson,Mobile App Engineer,employee,1988.0,250.0,83.0,15.0
250,Kristin Thompson,Mobile App Engineer,employee,1989.0,250.0,72.0,13.0
250,Kristin Thompson,Mobile App Engineer,employee,1990.0,250.0,75.0,1.0
250,Kristin Thompson,Mobile App Engineer,employee,1991.0,250.0,78.0,12.0
251,James Smith,Back-end Engineer,employee,1992.0,251.0,83.0,2.0
251,James Smith,Back-end Engineer,employee,1993.0,251.0,78.0,17.0
251,James Smith,Back-end Engineer,employee,1994.0,251.0,82.0,1.0
251,James Smith,Back-end Engineer,employee,1995.0,251.0,68.0,7.0
251,James Smith,Back-end Engineer,employee,1996.0,251.0,66.0,4.0
251,James Smith,Back-end Engineer,employee,1997.0,251.0,77.0,8.0
251,James Smith,Back-end Engineer,employee,1998.0,251.0,73.0,13.0
251,James Smith,Back-end Engineer,employee,1999.0,251.0,83.0,19.0
252,Kelly Hardy,Data Engineer,employee,2000.0,252.0,80.0,17.0
252,Kelly Hardy,Data Engineer,employee,2001.0,252.0,75.5,2.0
252,Kelly Hardy,Data Engineer,employee,2002.0,252.0,64.0,4.0
252,Kelly Hardy,Data Engineer,employee,2003.0,252.0,86.0,9.0
252,Kelly Hardy,Data Engineer,employee,2004.0,252.0,70.0,18.0
252,Kelly Hardy,Data Engineer,employee,2005.0,252.0,88.0,19.0
252,Kelly Hardy,Data Engineer,employee,2006.0,252.0,75.5,3.0
252,Kelly Hardy,Data Engineer,employee,2007.0,252.0,91.0,7.0
252,Kelly Hardy,Data Engineer,employee,2008.0,252.0,81.0,8.0
253,Kristina Leblanc,Mobile App Engineer,employee,2009.0,253.0,83.0,2.0
253,Kristina Leblanc,Mobile App Engineer,employee,2010.0,253.0,86.0,17.0
253,Kristina Leblanc,Mobile App Engineer,employee,2011.0,253.0,86.0,16.0
253,Kristina Leblanc,Mobile App Engineer,employee,2012.0,253.0,81.0,9.0
253,Kristina Leblanc,Mobile App Engineer,employee,2013.0,253.0,70.0,20.0
253,Kristina Leblanc,Mobile App Engineer,employee,2014.0,253.0,90.0,18.0
253,Kristina Leblanc,Mobile App Engineer,employee,2015.0,253.0,94.0,12.0
253,Kristina Leblanc,Mobile App Engineer,employee,2016.0,253.0,82.0,3.0
253,Kristina Leblanc,Mobile App Engineer,employee,2017.0,253.0,87.0,15.0
253,Kristina Leblanc,Mobile App Engineer,employee,2018.0,253.0,87.0,1.0
254,Jason Ramos,QA Engineer,employee,2019.0,254.0,81.0,17.0
254,Jason Ramos,QA Engineer,employee,2020.0,254.0,81.5,2.0
254,Jason Ramos,QA Engineer,employee,2021.0,254.0,78.0,20.0
254,Jason Ramos,QA Engineer,employee,2022.0,254.0,82.0,11.0
254,Jason Ramos,QA Engineer,employee,2023.0,254.0,77.0,7.0
254,Jason Ramos,QA Engineer,employee,2024.0,254.0,68.0,6.0
254,Jason Ramos,QA Engineer,employee,2025.0,254.0,80.0,4.0
254,Jason Ramos,QA Engineer,employee,2026.0,254.0,85.0,13.0
256,Amanda Morris,Security Engineer,employee,2037.0,256.0,83.2,2.0
256,Amanda Morris,Security Engineer,employee,2038.0,256.0,75.0,17.0
256,Amanda Morris,Security Engineer,employee,2039.0,256.0,69.0,8.0
256,Amanda Morris,Security Engineer,employee,2040.0,256.0,80.0,18.0
256,Amanda Morris,Security Engineer,employee,2041.0,256.0,74.0,4.0
256,Amanda Morris,Security Engineer,employee,2042.0,256.0,85.0,14.0
256,Amanda Morris,Security Engineer,employee,2043.0,256.0,85.0,19.0
256,Amanda Morris,Security Engineer,employee,2044.0,256.0,67.0,11.0
257,Tonya Lewis,DevOps Engineer,employee,2045.0,257.0,73.0,17.0
257,Tonya Lewis,DevOps Engineer,employee,2046.0,257.0,81.5,2.0
257,Tonya Lewis,DevOps Engineer,employee,2047.0,257.0,79.0,13.0
257,Tonya Lewis,DevOps Engineer,employee,2048.0,257.0,78.0,12.0
257,Tonya Lewis,DevOps Engineer,employee,2049.0,257.0,84.0,10.0
257,Tonya Lewis,DevOps Engineer,employee,2050.0,257.0,75.0,15.0
257,Tonya Lewis,DevOps Engineer,employee,2051.0,257.0,77.5,16.0
257,Tonya Lewis,DevOps Engineer,employee,2052.0,257.0,88.0,1.0
258,Kevin White,Full-stack Engineer,employee,2053.0,258.0,77.0,17.0
258,Kevin White,Full-stack Engineer,employee,2054.0,258.0,81.0,2.0
258,Kevin White,Full-stack Engineer,employee,2055.0,258.0,81.0,4.0
258,Kevin White,Full-stack Engineer,employee,2056.0,258.0,71.0,7.0
258,Kevin White,Full-stack Engineer,employee,2057.0,258.0,86.0,14.0
258,Kevin White,Full-stack Engineer,employee,2058.0,258.0,80.0,1.0
258,Kevin White,Full-stack Engineer,employee,2059.0,258.0,85.0,11.0
258,Kevin White,Full-stack Engineer,employee,2060.0,258.0,89.0,13.0
258,Kevin White,Full-stack Engineer,employee,2061.0,258.0,81.0,15.0
258,Kevin White,Full-stack Engineer,employee,2062.0,258.0,73.0,18.0
259,Matthew Duran,Data Engineer,employee,2063.0,259.0,80.5,2.0
259,Matthew Duran,Data Engineer,employee,2064.0,259.0,93.0,17.0
259,Matthew Duran,Data Engineer,employee,2065.0,259.0,79.0,16.0
259,Matthew Duran,Data Engineer,employee,2066.0,259.0,80.0,4.0
259,Matthew Duran,Data Engineer,employee,2067.0,259.0,92.0,1.0
259,Matthew Duran,Data Engineer,employee,2068.0,259.0,83.5,3.0
259,Matthew Duran,Data Engineer,employee,2069.0,259.0,80.0,15.0
259,Matthew Duran,Data Engineer,employee,2070.0,259.0,88.0,11.0
259,Matthew Duran,Data Engineer,employee,2071.0,259.0,76.0,7.0
259,Matthew Duran,Data Engineer,employee,2072.0,259.0,65.0,14.0
259,Matthew Duran,Data Engineer,employee,2073.0,259.0,82.0,9.0
260,Lisa Smith,Back-end Engineer,employee,2074.0,260.0,77.5,2.0
260,Lisa Smith,Back-end Engineer,employee,2075.0,260.0,78.0,17.0
260,Lisa Smith,Back-end Engineer,employee,2076.0,260.0,78.5,7.0
260,Lisa Smith,Back-end Engineer,employee,2077.0,260.0,73.0,14.0
260,Lisa Smith,Back-end Engineer,employee,2078.0,260.0,75.5,13.0
260,Lisa Smith,Back-end Engineer,employee,2079.0,260.0,68.0,11.0
260,Lisa Smith,Back-end Engineer,employee,2080.0,260.0,72.0,8.0
260,Lisa Smith,Back-end Engineer,employee,2081.0,260.0,69.0,3.0
260,Lisa Smith,Back-end Engineer,employee,2082.0,260.0,85.0,18.0
261,Courtney Callahan,Software Engineer,employee,2083.0,261.0,78.0,2.0
261,Courtney Callahan,Software Engineer,employee,2084.0,261.0,86.0,17.0
261,Courtney Callahan,Software Engineer,employee,2085.0,261.0,78.0,16.0
261,Courtney Callahan,Software Engineer,employee,2086.0,261.0,83.0,9.0
261,Courtney Callahan,Software Engineer,employee,2087.0,261.0,82.0,14.0
261,Courtney Callahan,Software Engineer,employee,2088.0,261.0,85.0,15.0
261,Courtney Callahan,Software Engineer,employee,2089.0,261.0,71.0,8.0
261,Courtney Callahan,Software Engineer,employee,2090.0,261.0,86.0,13.0
261,Courtney Callahan,Software Engineer,employee,2091.0,261.0,92.0,12.0
261,Courtney Callahan,Software Engineer,employee,2092.0,261.0,81.0,11.0
262,Alison Rose,Security Engineer,employee,2093.0,262.0,82.0,2.0
262,Alison Rose,Security Engineer,employee,2094.0,262.0,80.0,17.0
262,Alison Rose,Security Engineer,employee,2095.0,262.0,81.0,5.0
262,Alison Rose,Security Engineer,employee,2096.0,262.0,88.5,6.0
262,Alison Rose,Security Engineer,employee,2097.0,262.0,70.0,20.0
262,Alison Rose,Security Engineer,employee,2098.0,262.0,83.0,16.0
262,Alison Rose,Security Engineer,employee,2099.0,262.0,70.0,14.0
262,Alison Rose,Security Engineer,employee,2100.0,262.0,88.0,7.0
263,Kathleen Blackburn,Security Engineer,employee,2101.0,263.0,82.25,2.0
263,Kathleen Blackburn,Security Engineer,employee,2102.0,263.0,77.5,17.0
263,Kathleen Blackburn,Security Engineer,employee,2103.0,263.0,83.0,8.0
263,Kathleen Blackburn,Security Engineer,employee,2104.0,263.0,86.0,11.0
263,Kathleen Blackburn,Security Engineer,employee,2105.0,263.0,95.0,4.0
263,Kathleen Blackburn,Security Engineer,employee,2106.0,263.0,66.0,14.0
264,Jeffrey Fernandez,Security Engineer,employee,2107.0,264.0,80.5,2.0
264,Jeffrey Fernandez,Security Engineer,employee,2108.0,264.0,75.0,17.0
264,Jeffrey Fernandez,Security Engineer,employee,2109.0,264.0,72.0,8.0
264,Jeffrey Fernandez,Security Engineer,employee,2110.0,264.0,73.0,3.0
264,Jeffrey Fernandez,Security Engineer,employee,2111.0,264.0,81.5,15.0
264,Jeffrey Fernandez,Security Engineer,employee,2112.0,264.0,80.0,11.0
265,Ashley Abbott,DevOps Engineer,employee,2113.0,265.0,74.17,2.0
265,Ashley Abbott,DevOps Engineer,employee,2114.0,265.0,95.0,17.0
265,Ashley Abbott,DevOps Engineer,employee,2115.0,265.0,74.0,8.0
265,Ashley Abbott,DevOps Engineer,employee,2116.0,265.0,92.0,9.0
265,Ashley Abbott,DevOps Engineer,employee,2117.0,265.0,76.5,10.0
265,Ashley Abbott,DevOps Engineer,employee,2118.0,265.0,76.0,7.0
265,Ashley Abbott,DevOps Engineer,employee,2119.0,265.0,74.0,5.0
265,Ashley Abbott,DevOps Engineer,employee,2120.0,265.0,83.0,3.0
266,Angela Gonzalez,Front-end Engineer,employee,2121.0,266.0,75.25,2.0
266,Angela Gonzalez,Front-end Engineer,employee,2122.0,266.0,79.0,17.0
266,Angela Gonzalez,Front-end Engineer,employee,2123.0,266.0,84.0,3.0
266,Angela Gonzalez,Front-end Engineer,employee,2124.0,266.0,84.0,4.0
266,Angela Gonzalez,Front-end Engineer,employee,2125.0,266.0,83.0,19.0
266,Angela Gonzalez,Front-end Engineer,employee,2126.0,266.0,79.0,10.0
266,Angela Gonzalez,Front-end Engineer,employee,2127.0,266.0,71.0,8.0
266,Angela Gonzalez,Front-end Engineer,employee,2128.0,266.0,68.0,12.0
266,Angela Gonzalez,Front-end Engineer,employee,2129.0,266.0,92.0,20.0
266,Angela Gonzalez,Front-end Engineer,employee,2130.0,266.0,74.0,6.0
267,Mark Maynard,Front-end Engineer,employee,2131.0,267.0,79.25,2.0
267,Mark Maynard,Front-end Engineer,employee,2132.0,267.0,81.0,17.0
267,Mark Maynard,Front-end Engineer,employee,2133.0,267.0,70.0,8.0
267,Mark Maynard,Front-end Engineer,employee,2134.0,267.0,79.0,9.0
267,Mark Maynard,Front-end Engineer,employee,2135.0,267.0,84.0,19.0
267,Mark Maynard,Front-end Engineer,employee,2136.0,267.0,89.0,1.0
267,Mark Maynard,Front-end Engineer,employee,2137.0,267.0,83.0,20.0
268,Frank Gonzalez,Security Engineer,employee,2138.0,268.0,80.0,2.0
268,Frank Gonzalez,Security Engineer,employee,2139.0,268.0,86.5,17.0
268,Frank Gonzalez,Security Engineer,employee,2140.0,268.0,89.0,1.0
268,Frank Gonzalez,Security Engineer,employee,2141.0,268.0,89.0,19.0
268,Frank Gonzalez,Security Engineer,employee,2142.0,268.0,71.0,4.0
268,Frank Gonzalez,Security Engineer,employee,2143.0,268.0,90.0,13.0
268,Frank Gonzalez,Security Engineer,employee,2144.0,268.0,84.0,18.0
268,Frank Gonzalez,Security Engineer,employee,2145.0,268.0,74.0,10.0
269,David Kim,Security Engineer,employee,2146.0,269.0,80.0,2.0
269,David Kim,Security Engineer,employee,2147.0,269.0,85.0,17.0
269,David Kim,Security Engineer,employee,2148.0,269.0,80.0,1.0
269,David Kim,Security Engineer,employee,2149.0,269.0,72.0,19.0
269,David Kim,Security Engineer,employee,2150.0,269.0,82.0,14.0
269,David Kim,Security Engineer,employee,2151.0,269.0,86.0,3.0
269,David Kim,Security Engineer,employee,2152.0,269.0,87.0,20.0
269,David Kim,Security Engineer,employee,2153.0,269.0,75.0,11.0
269,David Kim,Security Engineer,employee,2154.0,269.0,81.0,7.0
270,Catherine Rivera,Security Engineer,employee,2155.0,270.0,85.0,17.0
270,Catherine Rivera,Security Engineer,employee,2156.0,270.0,77.0,2.0
270,Catherine Rivera,Security Engineer,employee,2157.0,270.0,75.5,9.0
270,Catherine Rivera,Security Engineer,employee,2158.0,270.0,77.0,7.0
270,Catherine Rivera,Security Engineer,employee,2159.0,270.0,74.5,3.0
270,Catherine Rivera,Security Engineer,employee,2160.0,270.0,85.0,15.0
270,Catherine Rivera,Security Engineer,employee,2161.0,270.0,80.5,20.0
270,Catherine Rivera,Security Engineer,employee,2162.0,270.0,87.0,8.0
271,Cody Gonzalez,Security Engineer,employee,2163.0,271.0,76.75,2.0
271,Cody Gonzalez,Security Engineer,employee,2164.0,271.0,80.0,17.0
271,Cody Gonzalez,Security Engineer,employee,2165.0,271.0,89.0,3.0
271,Cody Gonzalez,Security Engineer,employee,2166.0,271.0,81.0,6.0
271,Cody Gonzalez,Security Engineer,employee,2167.0,271.0,82.0,16.0
271,Cody Gonzalez,Security Engineer,employee,2168.0,271.0,78.0,12.0
271,Cody Gonzalez,Security Engineer,employee,2169.0,271.0,85.0,9.0
271,Cody Gonzalez,Security Engineer,employee,2170.0,271.0,93.0,20.0
271,Cody Gonzalez,Security Engineer,employee,2171.0,271.0,68.0,7.0
272,Cynthia Irwin,QA Engineer,employee,2172.0,272.0,79.67,2.0
272,Cynthia Irwin,QA Engineer,employee,2173.0,272.0,94.0,17.0
272,Cynthia Irwin,QA Engineer,employee,2174.0,272.0,96.0,13.0
272,Cynthia Irwin,QA Engineer,employee,2175.0,272.0,92.0,9.0
272,Cynthia Irwin,QA Engineer,employee,2176.0,272.0,81.0,5.0
272,Cynthia Irwin,QA Engineer,employee,2177.0,272.0,79.0,16.0
272,Cynthia Irwin,QA Engineer,employee,2178.0,272.0,89.0,12.0
272,Cynthia Irwin,QA Engineer,employee,2179.0,272.0,86.0,8.0
272,Cynthia Irwin,QA Engineer,employee,2180.0,272.0,95.0,1.0
273,Beth Parsons,Data Engineer,employee,2181.0,273.0,80.0,2.0
273,Beth Parsons,Data Engineer,employee,2182.0,273.0,77.0,17.0
273,Beth Parsons,Data Engineer,employee,2183.0,273.0,96.0,9.0
273,Beth Parsons,Data Engineer,employee,2184.0,273.0,84.0,8.0
273,Beth Parsons,Data Engineer,employee,2185.0,273.0,86.0,13.0
273,Beth Parsons,Data Engineer,employee,2186.0,273.0,75.0,7.0
273,Beth Parsons,Data Engineer,employee,2187.0,273.0,87.0,5.0
273,Beth Parsons,Data Engineer,employee,2188.0,273.0,83.0,3.0
273,Beth Parsons,Data Engineer,employee,2189.0,273.0,79.0,20.0
274,Joseph Gonzalez,Back-end Engineer,employee,2190.0,274.0,78.5,2.0
274,Joseph Gonzalez,Back-end Engineer,employee,2191.0,274.0,81.0,17.0
274,Joseph Gonzalez,Back-end Engineer,employee,2192.0,274.0,72.0,10.0
274,Joseph Gonzalez,Back-end Engineer,employee,2193.0,274.0,69.0,13.0
274,Joseph Gonzalez,Back-end Engineer,employee,2194.0,274.0,73.0,19.0
274,Joseph Gonzalez,Back-end Engineer,employee,2195.0,274.0,69.0,11.0
274,Joseph Gonzalez,Back-end Engineer,employee,2196.0,274.0,91.0,5.0
274,Joseph Gonzalez,Back-end Engineer,employee,2197.0,274.0,91.0,1.0
274,Joseph Gonzalez,Back-end Engineer,employee,2198.0,274.0,84.5,8.0
274,Joseph Gonzalez,Back-end Engineer,employee,2199.0,274.0,78.0,6.0
275,Anita Matthews,QA Engineer,employee,2200.0,275.0,84.0,2.0
275,Anita Matthews,QA Engineer,employee,2201.0,275.0,73.0,17.0
275,Anita Matthews,QA Engineer,employee,2202.0,275.0,82.0,8.0
275,Anita Matthews,QA Engineer,employee,2203.0,275.0,80.0,14.0
275,Anita Matthews,QA Engineer,employee,2204.0,275.0,79.5,4.0
275,Anita Matthews,QA Engineer,employee,2205.0,275.0,73.0,9.0
275,Anita Matthews,QA Engineer,employee,2206.0,275.0,87.0,3.0
275,Anita Matthews,QA Engineer,employee,2207.0,275.0,77.0,5.0
275,Anita Matthews,QA Engineer,employee,2208.0,275.0,87.0,16.0
275,Anita Matthews,QA Engineer,employee,2209.0,275.0,68.0,11.0
276,Ryan Long,Security Engineer,employee,2210.0,276.0,75.0,17.0
276,Ryan Long,Security Engineer,employee,2211.0,276.0,84.25,2.0
276,Ryan Long,Security Engineer,employee,2212.0,276.0,96.0,6.0
276,Ryan Long,Security Engineer,employee,2213.0,276.0,87.0,4.0
276,Ryan Long,Security Engineer,employee,2214.0,276.0,74.0,19.0
276,Ryan Long,Security Engineer,employee,2215.0,276.0,75.0,1.0
276,Ryan Long,Security Engineer,employee,2216.0,276.0,79.0,15.0
276,Ryan Long,Security Engineer,employee,2217.0,276.0,81.0,13.0
277,Jeffrey Tran,Front-end Engineer,employee,2218.0,277.0,85.5,2.0
277,Jeffrey Tran,Front-end Engineer,employee,2219.0,277.0,67.0,17.0
277,Jeffrey Tran,Front-end Engineer,employee,2220.0,277.0,71.0,8.0
277,Jeffrey Tran,Front-end Engineer,employee,2221.0,277.0,70.0,9.0
277,Jeffrey Tran,Front-end Engineer,employee,2222.0,277.0,84.0,12.0
277,Jeffrey Tran,Front-end Engineer,employee,2223.0,277.0,80.0,10.0
277,Jeffrey Tran,Front-end Engineer,employee,2224.0,277.0,84.0,14.0
277,Jeffrey Tran,Front-end Engineer,employee,2225.0,277.0,75.0,6.0
277,Jeffrey Tran,Front-end Engineer,employee,2226.0,277.0,77.0,18.0
278,Craig Miller,Full-stack Engineer,employee,2227.0,278.0,78.5,2.0
278,Craig Miller,Full-stack Engineer,employee,2228.0,278.0,87.0,17.0
278,Craig Miller,Full-stack Engineer,employee,2229.0,278.0,90.0,1.0
278,Craig Miller,Full-stack Engineer,employee,2230.0,278.0,95.0,5.0
278,Craig Miller,Full-stack Engineer,employee,2231.0,278.0,85.33,20.0
278,Craig Miller,Full-stack Engineer,employee,2232.0,278.0,82.5,9.0
278,Craig Miller,Full-stack Engineer,employee,2233.0,278.0,82.0,13.0
278,Craig Miller,Full-stack Engineer,employee,2234.0,278.0,84.0,10.0
279,Chad Long,Front-end Engineer,employee,2235.0,279.0,81.75,2.0
279,Chad Long,Front-end Engineer,employee,2236.0,279.0,87.5,17.0
279,Chad Long,Front-end Engineer,employee,2237.0,279.0,93.0,10.0
279,Chad Long,Front-end Engineer,employee,2238.0,279.0,90.0,8.0
279,Chad Long,Front-end Engineer,employee,2239.0,279.0,85.5,18.0
279,Chad Long,Front-end Engineer,employee,2240.0,279.0,92.0,7.0
279,Chad Long,Front-end Engineer,employee,2241.0,279.0,74.0,1.0
279,Chad Long,Front-end Engineer,employee,2242.0,279.0,67.0,6.0
279,Chad Long,Front-end Engineer,employee,2243.0,279.0,69.0,9.0
280,Holly Hill,Full-stack Engineer,employee,2244.0,280.0,78.75,2.0
280,Holly Hill,Full-stack Engineer,employee,2245.0,280.0,85.0,17.0
280,Holly Hill,Full-stack Engineer,employee,2246.0,280.0,78.0,11.0
280,Holly Hill,Full-stack Engineer,employee,2247.0,280.0,84.0,1.0
280,Holly Hill,Full-stack Engineer,employee,2248.0,280.0,93.0,18.0
280,Holly Hill,Full-stack Engineer,employee,2249.0,280.0,84.0,4.0
280,Holly Hill,Full-stack Engineer,employee,2250.0,280.0,74.0,15.0
280,Holly Hill,Full-stack Engineer,employee,2251.0,280.0,96.0,12.0
280,Holly Hill,Full-stack Engineer,employee,2252.0,280.0,88.0,20.0
281,Cynthia Reynolds,DevOps Engineer,employee,2253.0,281.0,83.75,2.0
281,Cynthia Reynolds,DevOps Engineer,employee,2254.0,281.0,72.33,17.0
281,Cynthia Reynolds,DevOps Engineer,employee,2255.0,281.0,77.0,19.0
281,Cynthia Reynolds,DevOps Engineer,employee,2256.0,281.0,69.0,11.0
281,Cynthia Reynolds,DevOps Engineer,employee,2257.0,281.0,85.0,4.0
281,Cynthia Reynolds,DevOps Engineer,employee,2258.0,281.0,73.0,15.0
281,Cynthia Reynolds,DevOps Engineer,employee,2259.0,281.0,91.0,10.0
281,Cynthia Reynolds,DevOps Engineer,employee,2260.0,281.0,88.0,9.0
282,Jamie Saunders,Front-end Engineer,employee,2261.0,282.0,85.5,2.0
282,Jamie Saunders,Front-end Engineer,employee,2262.0,282.0,90.5,17.0
282,Jamie Saunders,Front-end Engineer,employee,2263.0,282.0,74.5,14.0
282,Jamie Saunders,Front-end Engineer,employee,2264.0,282.0,89.0,10.0
282,Jamie Saunders,Front-end Engineer,employee,2265.0,282.0,78.0,18.0
282,Jamie Saunders,Front-end Engineer,employee,2266.0,282.0,76.0,15.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2267.0,283.0,83.2,2.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2268.0,283.0,72.0,17.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2269.0,283.0,90.0,18.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2270.0,283.0,71.0,6.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2271.0,283.0,81.0,13.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2272.0,283.0,77.0,9.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2273.0,283.0,77.5,10.0
283,Mrs. Alexis Cortez,Cloud Engineer,employee,2274.0,283.0,91.0,15.0
284,Ebony Collins,DevOps Engineer,employee,2275.0,284.0,88.0,17.0
284,Ebony Collins,DevOps Engineer,employee,2276.0,284.0,86.25,2.0
284,Ebony Collins,DevOps Engineer,employee,2277.0,284.0,86.0,7.0
284,Ebony Collins,DevOps Engineer,employee,2278.0,284.0,70.5,12.0
284,Ebony Collins,DevOps Engineer,employee,2279.0,284.0,81.0,1.0
284,Ebony Collins,DevOps Engineer,employee,2280.0,284.0,69.0,13.0
284,Ebony Collins,DevOps Engineer,employee,2281.0,284.0,79.5,5.0
284,Ebony Collins,DevOps Engineer,employee,2282.0,284.0,84.0,9.0
284,Ebony Collins,DevOps Engineer,employee,2283.0,284.0,93.0,14.0
284,Ebony Collins,DevOps Engineer,employee,2284.0,284.0,87.0,15.0
285,Christina Flores,Software Engineer,employee,2285.0,285.0,89.0,17.0
285,Christina Flores,Software Engineer,employee,2286.0,285.0,79.0,2.0
285,Christina Flores,Software Engineer,employee,2287.0,285.0,72.0,11.0
285,Christina Flores,Software Engineer,employee,2288.0,285.0,78.0,1.0
285,Christina Flores,Software Engineer,employee,2289.0,285.0,80.0,18.0
285,Christina Flores,Software Engineer,employee,2290.0,285.0,78.0,8.0
